batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Alvardo,"fyp%E3%82%B7, foryou, movieclips, funny",,183200,329,18200,471
1,1,original sound - dubu ♕,"jennie, edit, fyp, jennieedit, blackpink",,169800,1741,30800,2819
1,2,original sound - Ghina|غِنى,"@yanalalkhayat, %D9%8A%D9%86%D8%A7%D9%84_%D8%A7%D9%84%D8%AE%D9%8A%D8%A7%D8%B7, %D8%A7%D9%84%D8%A7%D8%B1%D8%AF%D9%86",,1200000,23300,141200,36100
1,3,original sound - abby :)🔅,"pregnant, findingoutimpregnant, pregnancy, pregnancytest, pregnancytiktok, preggo, fyp, foryourpage, funny, 17, boyfriend",,1500000,7972,71000,9064
1,4,nhạc nền - Survival Channel,"halleyquinn, granny, huggywuggy, troll, scarytiktoks, scaryteacher, scayteacher3d, scaryteachergame, niece, nick, tani, hero, funny, funnyvideos, parati, paratii, fyb, fyb%E3%82%B7, vairl, vairal, coffindance, squid, squidgamenetflix, squidgame, trending, trend, fyp, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral, fypdongggggggg, vairalvideo, bravo, brave, cartoon, animation, animations, squidgame, squidgamenetflix, superman, usa, usa%F0%9F%87%BA%F0%9F%87%B8, usatiktok, us",,644100,11900,101200,251200
1,5,original sound - OFF™,,,67,20,12,0
1,6,original sound - marsya bunga,"aera, aegyochallenge, kdrama, fightformyway",,1300000,4160,92600,5869
1,7,original sound - ice spice,"seeothersodas, ad",,217800,1328,13900,673
1,8,Baby One More Time - Cory Nation,"@matildedaniele29, fyp, fyp%E3%82%B7, couple, apple, iphone14, boyfriend, omg, couplegoals",,695800,5998,219300,24200
2,0,Dragonfly Slowed - Audio Plug,"unexpected, funnyfish, shoutoutot",,3700000,20800,195000,27200
2,1,Past Lives Spongebob AI - AlfaRivalesMatal🎶,"jesus, jesuslovesyou, jesusisking, jesussaves",,357200,65000,89300,25100
2,2,Teddy Bear x prodbyrl - Terror,,,10,0,1,0
2,3,original sound - torross.crafted,"leatherasmr, leathercraft",,4300000,26200,277900,42100
2,4,original sound - Tafara.dev,"code, programming, ai",,264100,1999,41000,3238
2,5,original sound - الضوي☝🏽,%D9%8A%D9%88%D8%B3%D9%81_%D8%BA%D8%A7%D9%86%D8%AF%D9%8A,,683900,9714,45200,6417
2,6,оригинальный звук - Abdunur🎥,goldenboy,,2400000,23700,134200,15000
2,7,Dream Away - Ramol,"@aliya23219, viral, genderreveal, heartwarming, couplegoals",,453300,1490,15700,890
2,8,Mmm Mremememew Memew - yulia,"millionaire, capcut",,36400,301,5874,1510
2,9,nhạc nền - NT01 [WS] - NT01 [NT],"makeup, shorts, viralvideo, makeuptutorial, beauty, unfreezemyaccount, usa_tiktok, foryoupageofficiall, viralvideo",,655500,10200,44300,30300
2,10,оригинальный звук - ynogasai,"fyp, funny, trending, funnyvideos",,752800,6159,87000,25500
2,11,original sound - #MoneyFiguresMotion,"lilbj, fyp, tkb, lilrt",,18600,133,2515,28
2,12,World A Music - Ini Kamoze,,,6200000,93200,359900,126800
2,13,nhạc nền - Cileca,"funnyvideos, funny, cute, fyb",,105400,3321,18700,4518
2,14,Hoist the Colours - Bass Singers Version - Bobby Bass,"fishing, fish, foryou",,785500,14300,122700,20300
2,15,original sound - Lustra Clear,"randomfacts, satisfyingvideos, viral, fyp",,244100,49900,29800,149000
2,16,"Oh no, oh no, oh no, no no - Hip Hop",,,104300,3725,13500,23400
2,17,original sound - sparkles_qt,"fortnite, foryou, fortniteclips",,60800,1662,13000,951
2,18,original sound - Emily Mohring,"instantrelief, mohrmethod, plucking, hair, mouth, petcare, bestjobever, soapandwater, relief",,168800,671,7247,1728
2,19,original sound - Ron,"cybertruck, elon, applevisionpro, 2024",,801100,8002,47300,21500
2,20,Memory Reboot - VØJ & Narvent,"techtok, gaming, pcgaming, toasterztech",,228700,52100,78400,10300
2,21,original sound - hamzah | حمزة 🍉,,,2000000,37900,130300,24300
