batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,yall better subscribe to berleezy - Armani 🙎🏾,"tiktok?lang=hi-IN, musically?lang=hi-IN, fyp?lang=hi-IN",theneelajolenee,55700,821,9021,512
1,1,original sound - Kardashian.Jenner.andco,"kendalljenner?lang=hi-IN, kendall?lang=hi-IN, kendal?lang=hi-IN, jenner?lang=hi-IN, kyliejenner?lang=hi-IN, kylie?lang=hi-IN, kendalljenneredit?lang=hi-IN, kendalljennerlook?lang=hi-IN, kendalljennerstyle?lang=hi-IN, suzellemichel?lang=hi-IN, badbunnypr?lang=hi-IN, badbunnyconcert?lang=hi-IN, badbunnyedits?lang=hi-IN, 818tequila?lang=hi-IN, caitlynjenner?lang=hi-IN, kimkardashian?lang=hi-IN, khloekardashian?lang=hi-IN, krisjenner?lang=hi-IN, kourtneykardashian?lang=hi-IN, robkardashian?lang=hi-IN, viraltiktok?lang=hi-IN, viral?lang=hi-IN, blowup?lang=hi-IN, kardashiatiktok?lang=hi-IN, xyzbca?lang=hi-IN, blowthisupfor?lang=hi-IN, makethisfamous?lang=hi-IN",kardashian.jenner.andco,126300,126,6636,56
1,2,Bad Feeling (Oompa Loompa) - Jagwar Twin,"viral?lang=hi-IN, love?lang=hi-IN, foryoupage?lang=hi-IN, fyp%E3%82%B7?lang=hi-IN, tiktoker?lang=hi-IN, acting?lang=hi-IN, music?lang=hi-IN, song?lang=hi-IN, foryou?lang=hi-IN, movie?lang=hi-IN, film?lang=hi-IN, actors?lang=hi-IN, actress?lang=hi-IN, director?lang=hi-IN, fyp?lang=hi-IN, director?lang=hi-IN, hollywood?lang=hi-IN, bollywood?lang=hi-IN, art?lang=hi-IN, artist?lang=hi-IN, downsyndrome?lang=hi-IN",brookesaviss,401900,5158,20600,4226
1,3,sonido original - Bad Gyal Fans,"@davidnicolassss?lang=hi-IN, akabadgyal?lang=hi-IN, albafarelo?lang=hi-IN, badgyal?lang=hi-IN, lajoia?lang=hi-IN, lajoiatour?lang=hi-IN, lajoiabadgyal?lang=hi-IN, lajoia%F0%9F%92%8E?lang=hi-IN, lajoiatour2023?lang=hi-IN, badgyaal?lang=hi-IN, movistararena?lang=hi-IN, movistar?lang=hi-IN, chulo?lang=hi-IN, chile?lang=hi-IN, bombon?lang=hi-IN, bombom?lang=hi-IN",badgyalfp,189500,129,7965,301
1,4,Fluffing a Duck - Kevin MacLeod,,itsjojosiwa,174700,1316,3250,1276
1,5,Lemme get that - Frizz🗽.,@pavyaddison?lang=hi-IN,mommyyjoshuaa,279900,2057,21800,751
1,6,оригинальный звук - Ice Queen,icequeen?lang=hi-IN,_galkina_anna_,45000,473,3404,898
1,7,Following just the New tiktoker - TikTok Queen🇧🇪 🇮🇹,ladykaylive?lang=hi-IN,lady.kay_,57500,49400,24000,10400
1,8,original sound - Owen Lynch,,hahowen,151300,6818,18600,724
1,9,Perfect - Galuh,,elsarca,451100,5735,26100,7036
1,10,her way - audios for edits,"@hypic_global?lang=hi-IN, hypic?lang=hi-IN, hypiccreator?lang=hi-IN",nevaaadaa,52500,273,4921,147
2,0,nhạc nền - Celeste,"fyp?lang=hi-IN, fyp%E3%82%B7?lang=hi-IN, catsoftiktok?lang=hi-IN, cats?lang=hi-IN, cat?lang=hi-IN",celeste._666,7600000,78000,518799,196300
2,1,The Months of the Year - 2014 Version - The Kiboomers,,xoteam,45100,248,2539,74
2,2,son original - ramdovideo,"cnaexam?lang=hi-IN, %E2%9D%A4%EF%B8%8F?lang=hi-IN, funnyvideos?lang=hi-IN",ftctrainingcenter,7081,121,463,229
2,3,original sound - ice(spice)🍘,"fyp%E3%82%B7%E3%82%9Aviral?lang=hi-IN, icespice?lang=hi-IN, xyzbca?lang=hi-IN, xuhuong?lang=hi-IN, edit?lang=hi-IN, icespiceeedit?lang=hi-IN",ice_xx_spice_fan,316,6,51,8
2,4,MISS MISS WESTY - yeezyupdates,"grwm?lang=hi-IN, matchingoutfits?lang=hi-IN, mommyandme?lang=hi-IN, fyp%E3%82%B7?lang=hi-IN",estxefania,298700,1350,19200,738
2,5,nhạc nền - 茜茜XIXI_Fanpage,"%E5%8F%8C%E4%BA%BA%E8%88%9E?lang=hi-IN, %E5%8F%8C%E5%A5%B3?lang=hi-IN",.20003780,131000,731,14700,1156
2,6,original sound - alexbreakshisback,"backcrack?lang=hi-IN, stallbars?lang=hi-IN, stretch?lang=hi-IN, flexibility?lang=hi-IN, calisthenics101?lang=hi-IN",lamainethetrain,135100,650,10500,3371
2,7,original sound - Thomas wu,,infamous_wu13,68000,5020,7177,86
2,8,original sound - 𝗛𝗼𝗺𝗮 💘 𝗥𝗮𝗶𝗱𝗲𝘀,"homaraides?lang=hi-IN, homa?lang=hi-IN, raides?lang=hi-IN, yolohouse?lang=hi-IN, fyp%E3%82%B7?lang=hi-IN, fyp?lang=hi-IN, raides_homa992?lang=hi-IN",raides_homa992,22900,375,2200,133
2,9,sonido original - 🫶🏻..picus...🐐,"parati?lang=hi-IN, apollo?lang=hi-IN, porfavor?lang=hi-IN, pinchetiktokponmeenparati?lang=hi-IN, viralflyp%E3%82%B7?lang=hi-IN, picusoficial?lang=hi-IN, migi?lang=hi-IN, @allissonmia_coronadoo?lang=hi-IN, @picuua?lang=hi-IN",anita.xghy710,78900,1224,9973,2703
