batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Ethan Steele,,ethan.stee1e,1200000,5581,128300,5991
1,1,original sound - Paul Vu,,paulvutv,160200,9682,25700,14300
1,2,My Love Mine All Mine - Mitski,,iwantacinnamonroll,308500,2973,31700,870
1,3,nhạc nền - kax32476qxs,"beutifulgirl?lang=hi-IN, game?lang=hi-IN, fyp?lang=hi-IN, foryou?lang=hi-IN",kax32476qxs,4900000,17700,189900,91100
1,4,original sound - Audit,"audit?lang=hi-IN, firstamendmentaudit?lang=hi-IN",auditclips,624000,9782,47000,1862
1,5,sonido original - Pitukey_wa🕺🎽,"hermanito?lang=hi-IN, trend?lang=hi-IN, tiktokhermanos?lang=hi-IN",giovaroman,77800,145,13700,264
1,6,original sound - Defenders,"love?lang=hi-IN, fyp?lang=hi-IN, fyp%E3%82%B7?lang=hi-IN, foryou?lang=hi-IN, foryoupage?lang=hi-IN, dondada?lang=hi-IN",itsdondada,68800,621,7082,207
1,7,Ti Pull up By Dadouchie X DJMCG - toujours_la1_1,@carlou448?lang=hi-IN,annekersuze,44000,459,3059,212
1,8,Emotional - Bang Nono,"mama?lang=hi-IN, grandma?lang=hi-IN, help?lang=hi-IN, police?lang=hi-IN",laugh.life.away,366800,16400,46500,14300
1,9,original sound - KEEMOKAZI,onthisday?lang=hi-IN,keemokazi,296800,1690,31100,1003
2,0,original sound - Sara,"divorced?lang=hi-IN, single?lang=hi-IN, singlelife?lang=hi-IN",sara.mi1ler,348900,103600,15100,13800
2,1,Love You So - The King Khan & BBQ Show,,opppleeen,8568,179,1348,202
2,2,original sound - Zaddysokoh,"fyp?lang=hi-IN, titoknigeria%F0%9F%87%B3%F0%9F%87%AC?lang=hi-IN, zaddy?lang=hi-IN",zaddysokoh,45200,575,2037,3360
2,3,original sound - Owen Lynch,@itscamillaara?lang=hi-IN,hahowen,25700,72,3372,45
2,4,original sound - BookOfKen,"fyp?lang=hi-IN, couple?lang=hi-IN, relatable?lang=hi-IN, funny?lang=hi-IN, joke?lang=hi-IN, guess?lang=hi-IN, mystery?lang=hi-IN, milk?lang=hi-IN, challenge?lang=hi-IN, prank?lang=hi-IN, gotem?lang=hi-IN",bookofkens,7252,80,877,32
2,5,original sound - Meme_funs,,meme_funtoday,364400,1281,16200,16900
2,6,original sound - Holden Davenport,@ashperez201?lang=hi-IN,holdendavenport,250700,11300,27100,3415
2,7,som original - spider_slack,,spider_slack,525000,2720,33600,3968
