batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ESPN,"@wendy.bri?lang=hi-IN, snow?lang=hi-IN, cold?lang=hi-IN",espn,2000000,19900,170800,108600
1,1,original sound - fr0sty_rick,"fyp%E3%82%B7?lang=hi-IN, relatable?lang=hi-IN, trending?lang=hi-IN, aylecia?lang=hi-IN, blowthisup?lang=hi-IN, viral?lang=hi-IN, qtips?lang=hi-IN",leci.bby,280700,629,15600,165
1,2,original sound - MEDKOVA,"@medkovaofficial?lang=hi-IN, dance?lang=hi-IN, car?lang=hi-IN, funny?lang=hi-IN, nickkosir?lang=hi-IN",officialnickkosir,2300000,28300,171500,170900
1,3,оригінальний звук - 🎧💗,"fyp?lang=hi-IN, viral?lang=hi-IN, xxqxeenemmaxx?lang=hi-IN, robloxedit?lang=hi-IN, a0ymn?lang=hi-IN",xxqxeenemmaxx,8765,33100,1527,23
1,4,original sound - Julia,,krissymfkummins,2500000,21500,260700,132100
1,5,original sound - huntingnomineem22n,,huntingnomineem22n,223000,701,21500,473
1,6,nhạc nền - Seven-我是Eight🌔✨,"xuhuong?lang=hi-IN, thanhthoiluottet?lang=hi-IN, 2024?lang=hi-IN, tiktok?lang=hi-IN, thinhhanh?lang=hi-IN, tiktokawardsvn2023?lang=hi-IN, yolohouse?lang=hi-IN, mcseven?lang=hi-IN, djxiaogongzi?lang=hi-IN, %E8%82%96%E5%85%AC%E5%AD%90?lang=hi-IN, viral?lang=hi-IN",seven260801,36900,153,2691,104
1,7,som original - 𝒆𝒅𝒖𝒆𝒗𝒍'𝒔,"meangirls?lang=hi-IN, meangirlsedit?lang=hi-IN, meangirl?lang=hi-IN, meangirlscommercial?lang=hi-IN, meangirlswalmart?lang=hi-IN, walmartmeangirls?lang=hi-IN, meangirlsblackfriday?lang=hi-IN, lindsaylohan?lang=hi-IN, lindsaylohanedit?lang=hi-IN, cadyheron?lang=hi-IN, gretchenwieners?lang=hi-IN, laceychabert?lang=hi-IN, amandaseyfried?lang=hi-IN, karensmith?lang=hi-IN, danielfranzese?lang=hi-IN, evolutionchallenge?lang=hi-IN",magicevl,10400000,15100,979400,30600
1,8,Made for me remix - djrunit954,kaydenceonthebeat?lang=hi-IN,shedancega,4400000,22500,323000,69000
1,9,Chill Vibes - Tollan Kim,"tiktokshop?lang=hi-IN, pickshop?lang=hi-IN, fyp?lang=hi-IN, trending?lang=hi-IN",autumnnmonique,109700,1399,13100,281
