batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Wop × Untouchable - ARNEL REMIX,"fyp?lang=hi-IN, fyp%E3%82%B7?lang=hi-IN, foryou?lang=hi-IN, fyp%E3%82%B7%E3%82%9Aviral?lang=hi-IN, kpop?lang=hi-IN, japan?lang=hi-IN, indonesia?lang=hi-IN, bts?lang=hi-IN, koreanboy?lang=hi-IN",juwon_1101,91800,931,2816,370
1,1,original sound - arianatomlinson23,,arianatomlinson2323,740500,12600,47500,4999
1,2,Candyman (Ultimix Mixshow) - Christina Aguilera,"fyp?lang=hi-IN, nflfootball?lang=hi-IN, chiefs?lang=hi-IN",thosereallycoolbffs,4300000,43700,666800,121300
1,3,original sound - Date Right Stuff,fyp?lang=hi-IN,daterightstuff,523400,16200,23400,11600
1,4,Bad Boy (feat. Luana Kiara) - Raaban & Tungevaag,"henrydanger?lang=hi-IN, kid_danger309?lang=hi-IN, viral?lang=hi-IN, neiperte?lang=hi-IN, perte?lang=hi-IN, jacenorman?lang=hi-IN",kid_danger309,52800,361,6977,572
1,5,original sound - Farah Shams,,fdontcare,1500000,12600,103000,15200
1,6,original sound - 😘 Maria Cataleya Fan 😘,"foryoupage?lang=hi-IN, fyp?lang=hi-IN, baby?lang=hi-IN",mariacataleyafanss,53800,897,2741,448
1,7,original sound - ❦A,"canvas?lang=hi-IN, school?lang=hi-IN, missingwork?lang=hi-IN, assignment?lang=hi-IN, neverbackdownnevergiveup?lang=hi-IN, confetti?lang=hi-IN",fatall1gatorrat,2100000,3832,127900,29500
1,8,Following just the New tiktoker - TikTok Queen🇧🇪 🇮🇹,ladykaylive?lang=hi-IN,lady.kay_,37200,22000,6925,11100
1,9,original sound - Princenemerem,"competition?lang=hi-IN, auditioningforthevoice%F0%9F%8E%A4?lang=hi-IN, fyp%E3%82%B7%E3%82%9Aviral%F0%9F%96%A4tiktok?lang=hi-IN, viralvideo?lang=hi-IN",faceboytok,15300,215,2650,243
1,10,suara asli - DENII,,tonyczh,34600,182,1808,239
