batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - olivia ʚїɞ,"fyp%E3%82%B7?lang=hi-IN, mom?lang=hi-IN",livster10000000,522600,920,23300,11300
1,1,original sound - رِواء 🍉,%D9%85%D8%A7%D8%B1%D8%A7%D8%AB%D9%88%D9%86_%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6?lang=hi-IN,rewlifts,32800,955,5749,2774
1,2,original sound - Date Right Stuff,fyp?lang=hi-IN,daterightstuff,299500,7895,12600,3954
1,3,Dance You Outta My Head - Cat Janice,"@sephora?lang=hi-IN, blackface?lang=hi-IN, notok?lang=hi-IN, parentingfailure?lang=hi-IN, greenscreenvideo?lang=hi-IN, greenscreen?lang=hi-IN",soogia1,588400,11200,33400,6223
1,4,original sound - Caitlin Emiko,"iwastodayyearsold?lang=hi-IN, airpodhack?lang=hi-IN, airpods?lang=hi-IN",caitlin.emiko,745700,2967,141000,38400
1,5,original sound - Attorney Pish,"lawyer?lang=hi-IN, law?lang=hi-IN, facts?lang=hi-IN, tips?lang=hi-IN, learn?lang=hi-IN",attorneypish,230400,14600,9601,3793
1,6,It is a long song with a strong mystery.(1041687) - syummacha,"lanadelrey?lang=hi-IN, musicindustrysecrets?lang=hi-IN, darkhollywood?lang=hi-IN, scary?lang=hi-IN, creepy?lang=hi-IN",grace.mitscherlich,507500,7550,71800,5244
1,7,original sound - Kadisha🕷️,"fyp?lang=hi-IN, kattwilliams?lang=hi-IN, christucker?lang=hi-IN, jeffreyepstein?lang=hi-IN",kadishalynnnn,200000,2437,20200,8212
1,8,original sound - vy 🍓,"alaska?lang=hi-IN, alaskaair?lang=hi-IN",strawberr.vy,3400000,56100,195700,277400
1,9,"original sound - Dr. Brian Hoeflinger, MD","doctor?lang=hi-IN, fyp?lang=hi-IN, lifestyle?lang=hi-IN",doctorhoeflinger,1200000,5755,50900,13000
