batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - fr0sty_rick,"fyp%E3%82%B7, relatable, trending, aylecia, blowthisup, viral, qtips",leci.bby,280800,629,15600,166
1,1,original sound - doyoucare😐,"salmajabarbique, fyp, foryoupageofficiall, fyp%E3%82%B7, foryourpage, crocs, converse, shoes, trend",salmajabarbique,1900000,15200,161700,16300
1,2,original sound - Clinton🤴🏾❤️,"kingangikenya, kingangi_official",kingangi_official,84500,36700,8614,22000
1,3,Bongos (feat. Megan Thee Stallion) - Cardi B,@theaishahsofey,sophieraiin,85400,258,15600,557
1,4,Very Sad - Enchan,"kid, attacked, wifi, fy, fyp, videoviral, video, fypage, sad, fypdonggg, wifipassword",videos7240,398000,7260,45000,9886
1,5,Hahahaha again - Kelsey🪖💐,legos,ema_bb0,38500,603,2716,141
1,6,Asn - thsituan._.,,serenasumss,73900,346,10800,653
1,7,Little Life - Cordelia,,alinefrancousalifee,1196,141,51,11
1,8,original sound - Audit,"audit, firstamendmentaudit",auditclips,624600,9791,47100,1864
1,9,original sound - Quest Gulliford,"@anthonycasper1024, @rosssmith",questg.tv,86600,601,3168,718
