batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - David Lawson,,dobretwins,261700,4309,31400,4424
1,1,,"@laineywilson, singingbarber",theesingingbarber,4099999,94800,282800,115100
1,2,,"fortnite, fortnitememes, fortniteclips, fortniteupdate, familyguy, gaming, fyp, xtryguy",,1200000,4493,127400,12200
1,3,,"mattsturniolo, mattsturnioloedit",,278000,1492,84600,1939
1,4,,@bellapayton12,,282300,794,14900,6250
1,5,,"pawrenting101, pawrents, park, tank, yorkie, yorkiesoftiktok, sweaterweather, hoka, tank_ms, bestdayever",,3800000,8739,204500,144000
1,6,,"@2o9.juniorrr, @just_seann2, viral, fyp, princesos, junje",,402500,725,26000,367
1,7,,,,30400,1340,1129,120
1,8,,"asmr, asmrlivenow, rainycarrideasmr",,941000,2432,80200,816
2,0,,"fyp, braces, trending",,272100,3026,21300,658
2,1,,"@bbelllav_, 6foot10, 4foot8, fyp, talltok, heightdifference",,319100,4130,17600,4290
2,2,,"fortnite, fortniteclips, fortnitememes",,493100,5415,36500,3471
2,3,,"fyp, viral, trending, twins",,663900,1299,105100,6533
2,4,,"cold, freezing, meme, fyp%E3%82%B7%E3%82%9Aviral, funny, relatable, fastfood",,119900,545,7869,2125
2,5,,,,204500,1043,33300,2056
2,6,,"crime, theft, gift, giftcards, store, christmas, criminal, thief, saftey, security",,694600,15100,71900,129000
2,7,,,fanatics,408900,3687,19500,808
2,8,,"dogsoftiktok, fyp",,7900000,19100,345000,75800
2,9,,,brentrivera,254800,516,14400,1400
2,10,,"pov, relatable, backpack, highschool, fyp, fyp%E3%82%B7%E3%82%9Aviral, foryou, foryoupage, viral, comedy, funny, funnyvideos, comedyvideo, funnyvideo, onlydmc, imao, trynottolaugh, hilarious",,2700000,14600,340300,26500
2,11,,,,1300000,3237,75400,3289
2,12,,fyp%E3%82%B7,,336300,1022,50100,2055
2,13,,"hack, tubingmascara",,483800,1793,29600,2399
2,14,,"lifehacks, didyouknow, todayyearsold, fyp",,66700,506,5203,500
2,15,,"jjmaybank, jjmaybankedit, outerbanks, outerbanksedit, obx, obxedit, rudypankow, fyp",,1300000,4950,248600,9112
2,16,,"@brittneycastro256, moana, actingaudio, liveaction",,764900,2135,40900,811
2,17,,,kimberly.loaiza,1900000,9228,95400,5690
2,18,,,kimberly.loaiza,891200,11700,49100,2050
2,19,,"fyp, nfl",,2200000,6115,225500,14800
