batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,sonido original - TIGRE_BLANCO,,elclantigreblanco,241500,1908,14000,776
1,1,original sound - ElCotorro🦜,"humor, turnonocturno, nurse, fyp",emmizazuetasalas,3454,0,194,601
1,2,som original - LORD,"lordff9, freefire",lordff9,357300,1167,16900,829
1,3,原聲 - Crazy Cartoons,"cartoon, darkness, funny, virus, dark, spoof, fpy%E3%82%B7",iii_darkcartoon,5601,8,391,74
1,4,original sound - 🥰𝐉𝐚𝐧 𝐡𝐧 𝐦𝐞𝐫𝐲👉𝐌☑️❣️,"capcut, %F0%9F%A5%B0%E2%9D%A3%EF%B8%8F%E2%99%A5%EF%B8%8F%F0%9F%A5%B0%E2%9D%A3%EF%B8%8F%E2%99%A5%EF%B8%8F, %E2%9D%A3%EF%B8%8F%F0%9F%92%AF%F0%9F%92%AF%F0%9F%92%AF%F0%9F%92%AF%F0%9F%92%AF%E2%9C%94%EF%B8%8F, standwithkashmi, foryoupage, videoviral",rakha...babo,72700,776,6096,11000
1,5,original sound - Lars Lion,,larssjacobs,276000,1035,38800,5581
1,6,Le Monde Drill Remix - Archer🏹,almightyarcher,almightyarcher,263800,1012,15200,927
1,7,sonido original - j.king118,,j.king118,295300,8584,27600,3570
1,8,sonido original - Jean espinoza,capcut,jeanespinoza7475,11,3,1,0
2,0,sonido original - un.hijo.de_Dios,"fyp, parati, dios, contenido, hagamosviralajesus, jovenescristianos, superlibro",un.hijo.de_dios,539700,3305,56600,6014
2,1,sonido original - Daniel,"lossimpson, lossimpsonlatino, latino",dani_ramirz,378400,720,26700,986
2,2,original sound - GXG,"@lov3liyn, cartoon, animation, edit, droopy",gxg.x1,17500,120,3047,158
2,3,الصوت الأصلي - ديري,"fyp, funnyvideo, funny, trending",_funny.official,402300,953,19400,15400
2,4,sonido original - bydarix10,"roblox, robloxfyp",bydarix10,75700,56300,17400,700
2,5,sonido original - ⋆｡𖦹 𝗠αყ °★,"viral, parati, pinchetiktokponmeenparati, viral, tiktok, apoyo%3F, paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii",star_nuzi17tt,752300,3036,106700,10900
2,6,オリジナル楽曲 - バヤシ🥑Bayashi,"tiktokfood, asmr, @ikura_omurice",bayashi.tiktok,1800000,4861,75800,4461
2,7,original sound - Sergio García • 2D Animator,"cristianoedit, cristianoronaldo, sasukeedit, vegetaedit, zoroedit, brknsergio",brknsergio,13800000,163600,1900000,424700
2,8,som original - Gisele Miranda,"experimento, curiosidades, brincadeira",giselemiranda_ofc,57600,4116,6436,1162
2,9,nhạc nền - Mr.Brownie93,"pinkpanther, mrbrownie93, pinkpanterandpals, b%C3%A1oh%E1%BB%93ng, chubaohong, cartoons%F0%9F%90%B8, fyp%E3%82%B7",mrbrownie93,16300,29,1016,48
2,10,sonido original - Maikol Velez,,xavi.oficial543,14,1,1,0
2,11,sonido original - 🎶R O L A S🎶,,paolinessrsvalent,18,0,1,0
2,12,sonido original - Música para estados/videos,@pinchurrin,uvasheladas,265300,2992,43100,9071
2,13,Happy & Pop songs - PeriTune,"fyp, bachingongao, bachibaton, fyp, viral, xuhuong, learnontiktok, funny, china",bachibaton_viral,635000,4826,69900,18500
2,14,nhạc nền - mr_brownie93 - Mr.Brownie93,"pinkpanther, mrbrownie93, pinkpanther, b%C3%A1oh%E1%BB%93ng, cartoon, fyp%E3%82%B7, viral, xuhuong, pinkpanter, pinkpanther, hoathinh, chubaohong, cartoons%F0%9F%90%B8",mrbrownie93,125500,92,7254,399
2,15,sonido original - Babi miko,"capcut, todocambio, etiketenayongmiko, etiketenayongmiko, yuongmiko%F0%9F%8F%B3%EF%B8%8F%E2%80%8D%F0%9F%8C%88%F0%9F%98%88, yuongmiko%F0%9F%8F%B3%EF%B8%8F%E2%80%8D%F0%9F%8C%88%F0%9F%98%88, viralllllllllllllllllllllllllllllllllll, viralllllllllllllllllllllllllllllllllll, viralllllllllllllllllllllllllllllllllll, yuongmiko%F0%9F%8F%B3%EF%B8%8F%E2%80%8D%F0%9F%8C%88%F0%9F%92%98, @itsyoungmiko, @.baby_miko, @.carlaglez",babi.miko2,1180,14,239,8
2,16,sonido original - Juanda_vlogss,"humor, fyp%E3%82%B7, comedia, risas, diversi%C3%B3n, viralvideo, juandafflorez",juanda_vlogss,303000,1021,33500,3294
2,17,sonido original - Carolina pico,fyp,carolinapicorios,132400,1779,14200,18000
2,18,som original - 💭✨Me Destacando✨💭,"emocionante, humildade, militar, emotion, cena, triste",mixcortes2.0,23600,231,2701,100
2,19,Pídeme la luna - musica variada,"capcut, parati, mariana, fotos, fo",marianita_0863,15,1,1,0
2,20,original sound - Adewalestell,"tomandjerry, childhoodaanimation, thecatandthemouse, fyp%E3%82%B7, cartoon, hot, tiktok",adewalestell,503400,1636,37300,5490
2,21,original sound - Clips_Mexicanos1,"losadn, mexico%F0%9F%87%B2%F0%9F%87%BD, videoviral, ni%C3%B1oschistosos",clips_mexicanos1,203800,923,27500,3356
2,22,AH TXE TXE - GIANT & TYSON,,noelgoescrazy,3700000,18000,153400,67200
2,23,Levantando Polvadera - Voz De Mando,"fyp, parati, michulatetraigoparatiestasflores%F0%9F%92%90%F0%9F%98%8D",fryda200,51100,299,3902,659
2,24,son original - prof.star,"test, professor, correction, school",prof.star,58400,4318,4343,1269
2,25,原聲 - Crazy Cartoons,"cartoon, virus, funny, spoof, darkness, dark, fpy%E3%82%B7, foryou",iii_darkcartoon,41800,62,2560,214
2,26,El Gordo Trae El Mando - Chino Pacas,,user5609220760886,3,0,1,0
2,27,Originalton - 🔥Anime Moments🔥,"animation, badass, foryoupage, casino, fyp%E3%82%B7",gojo_.satoru,5161,14,442,84
2,28,original sound - CURRENT TAPPER😂,"@iampodoski1, fyp, goviralgo, therealemipato, funnyvideo, tiktokindia, tappingcurrent, trend, fypage, funnyvideos",therealemipato__,23900,62,1550,135
2,29,Murder (Slowed) - Bgnzinho,"superpower, movie",makegoodthing78,29600,114,3980,515
