batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - wiliam_ph,,wiliam_ph1,25300,193,2421,2243
1,1,,"viral, latinos, usa%F0%9F%87%BA%F0%9F%87%B8, muyviral",aurelia_sl,39500,1725,2251,300
1,2,,"winter, harrypotter, ice, icecicles",,2800000,12100,202600,54400
1,3,,"fortnite, fortnitememes, fortniteclips, fyp",,153000,1018,11900,222
1,4,,,,300700,1282,29900,631
1,5,,"jdball26, fyp%E3%82%B7, trendingvideo, viralvideo, dodgeball, foryoupage",,85700,176,5328,129
1,6,,"hinchaz%C3%B3n, anemia, chayote, lim%C3%B3n, limonada, presi%C3%B3n, estre%C3%B1imiento, anemia, salud, consejos, consejo, limon",,71800,908,20900,69700
1,7,,"fyp, bsfs, languagebarrier, spanish, parati",,2300000,2564,170100,4982
1,8,,"@migheadgh0, carbonfiber, keyrambit, carsoftiktok, viral, dropshippers",,105900,2852,11300,176
1,9,,"comedia, humor, fyp, foryoupage, lol",,49600,203,4357,214
1,10,,"fyp, fyp%E3%82%B7, relatable, recommendations, jakewebber, pookie, cute",,1500000,54900,202000,50300
1,11,,,,4000000,17100,464600,71400
2,0,,"fyp, viral, real, lol, relatable, alex, chino, holamami, hola",,181900,1339,18400,266
2,1,,"joesitalianice, anaheim, customerservice, anaheim, orangecounty, fyp, funny, comedy, jokes, customer, employee, worktiktok, christmas, weekend",,249900,0,19200,347
2,2,,"fyp%E3%82%B7, cutebaby, babyfever",,361700,1741,19400,14000
2,3,,microscope,,121300,4285,9572,3368
2,4,,"fyp, foryoupage, foryourpage, onmysoul, dus, tray, jayda, jayna, prank, funny, endlessjourney, endlessjourney, endlessjourney, endlessjourney, foryourpage, foryourpage, foryourpage, foryourpage",,380300,485,33400,329
2,5,,"@daveshotchicken, sanaaeats, fyp, foryou, foryoupage, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral, fypage, asmr, asmrmukbang, mukbangasmr, daves, daveshotchicken, asmrsounds, asmrtiktoks, asmrfood, asmreating, crunch, crunchy, satisfying, food, foodie, foodtok, eat, eating, eatwithme, eatingshow, mukbangeatingshow",,666300,2329,41000,6648
2,6,,"heatmiserandsnowmiser, makeup, makeupartist, creativemakeup",,478700,822,26300,619
2,7,,,,704,14,93,64
2,8,,"atl, fyp, viral, skate",,3400000,37700,236300,110500
2,9,,"ronaldo, fyp, cristianoronaldo, ronaldoprime",,435700,2420,56500,4299
2,10,,,,1400000,2788,26600,591
2,11,,"@valesandy2, pi%C5%84atas, fuerzaregida, dulceria, dfw",,193400,5424,18000,1057
2,12,,"army, military, navy, soldier, honor, guard, arlington, respect, usa, america, foruyou, fyp, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral",,811500,15100,64700,48700
2,13,,"jesus, dios, orar, bible, god, godsword, christian, biblia, fe, amor",,946400,157500,58200,57700
2,14,,"artistsoftiktok, tutorial, howto, fyp, graffitiart, capcut",,259800,462,53500,658
2,15,,"pearphone, iphone, nickelodeon, icarly",,1900000,6032,126000,6649
2,16,,,kimberly.loaiza,2700000,25300,118000,4413
2,17,,"cr7, messi, championsleague, barcelona",,110700,6066,8223,518
2,18,,,kimberly.loaiza,1500000,7636,68500,9630
2,19,,,,514200,1397,19100,634
2,20,,"fyp, parati, comedia, hispanicmoms, relateable, humor",,214700,359,20500,2566
2,21,,stitch,,93900,12400,10100,1065
2,22,,,,479100,6653,26000,24100
2,23,,"fyp, jiafei, potaxies%F0%9F%A5%91%F0%9F%91%84%F0%9F%A5%91, humorpotaxiano, humorpotaxiano, yerimua",,324100,4199,31200,27800
2,24,,"fortnite, fortnitememes, fortniteclips, fortniteupdate, familyguy, gaming, fyp, xtryguy",,1200000,4409,124100,11900
2,25,,"fyp, customhome, home, transformation",,2700000,6072,155400,34000
2,26,,"@kgeditz__, fyp%E3%82%B7, ampavii, smooth, blowthisup, 120fps, kaicenat, tiktok, edit, xyzabc, hi, tiktok",,317500,2148,78200,2126
