batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,New York Herald Tribune (A bout de souffle) - Martial Solal,"@glossier, @dior, @foreo, @freshbeauty, @theouai, @lancome.official, @esteelauder, @lamer, @manucurist, @wthn, @lululemon, @juicycoutureuk, @alo, @brandymelvilleusa, asmr, eveningroutine, nightroutin, cleangirl, thatgirl, skincare, pinkpilatesprincess",olafflee,1100000,4015,121900,6777
1,1,sonido original - Alex😹,"alexnavejar, fyp, periodo, saba, storytime",alexnavejar28,1500000,29800,159400,11500
1,2,original sound - Washing 👑,"fyp, carwash, satisfying, asmr, bianca2849",bianca2849,5600000,109200,477800,196300
1,3,sonido original - Regina Trujillo,@gonzalez_lorenzo,truffis,227100,8926,12600,2055
1,4,sonido original - fitness man,"fyp, gym, cambiofisico",fitnes.man,1100000,15400,74600,4542
1,5,originalljud - EcHoeS,,tatis_mariam,87900,252,3319,92
1,6,Exotica (feat. La Zowi) - Pablo Chill-E,paratii,rj.mari._,362900,661,49800,523
1,7,sonido original - Shaliz 🦋,"fyp, puertorico, cosasquemolestan",shaliz.pr,92600,593,6966,639
1,8,sonido original - Doble AAR El Cubano Aguilar,elcubanoaguilar,dobleaar_elcubanoaguilar,979000,2337,62900,895
2,0,orijinal ses - caner,"parati, fyp",susymourizz,1300000,18600,109000,6479
2,1,original sound - balla,"tiktok, fyp, homedecoration, decoration",dy02449xjp,162300,2021,14500,2068
2,2,Del Kilo - Anuel AA & Treintisiete & Yailin La Mas Viral,,simply.damnel,52300,272,2431,45
2,3,original sound - Amparito,"multiaverso, episodeisekaicapcut, alzheimer, alzheimers, alzheimersdisease, alzheimerscare, alzheimerpuertorico, amordemadreehijo, alzheimersawareness%F0%9F%92%9C, alzheimerspecialcare, educandoalmundo, aibonitopr, alzheimerseducation, metiroporlaventa, alzheimercaregiversupport, capcut, viraltemplate",amparito9427,5285,92,73,5
2,4,Cintureo - Remix - jey one & Yoan Retro,"bestfriend, besties, @fiorellamanippa, manifestation",yazmiiiinaaaa,808900,3764,107100,7319
2,5,Que es lo que tú quieres.TRENDLaMar - LaMar,,destinygh,128199,161,8022,305
2,6,sonido original - jazminvega846,"vivacristorey, nosequeponer, pinchetiktokponmeenparati, nosequeponer",jazminvega846,372200,49500,128500,9131
2,7,Av x Rihanna Confession rmx - GS,parati,maariiasoler,915800,5197,57400,7775
2,8,Love You So - The King Khan & BBQ Show,,tebomade2,27600,3805,2942,11800
2,9,sonido original - Antonio,"drywall, tablaroca, construction, chirrokeros, fyppppppppppppppppppppppp, rolitas%E2%9C%A8",sofii_perez011,153200,1453,6120,3994
2,10,الصوت الأصلي - 🦋✨YOKA✨🦋,"explore, wow, kesfet, ke%C5%9Ffet, parati, asmr, stitch",yyyuiuu,30600,205,3241,892
2,11,sonido original - Jimena López,"fyp, mty, viral",julissagza,442600,2384,35900,2003
2,12,nhạc nền - Hana Outdoor 🌤,"camping, survival, adventure, bushcraft, outdoors, asmr, us, uk, foryou",tomo.game,2300000,7049,245300,13400
2,13,Creepy and simple horror background music(1070744) - howlingindicator,,coltyy,4000000,18700,157800,6780
