batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,sonido original - Kimberly Loaiza,,kimberly.loaiza,1900000,9219,95300,5688
1,1,Por Dentro - Rels B & Kenia OS,,keniaos,2300000,11900,81600,3429
1,2,original sound - steph,,stephanieyo,2800000,17300,292500,36400
1,3,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"boardgames, gamenight, couple, fun",games4two,1600000,3680,89900,26600
1,4,"sonido original - NUEVO AÑO, NUEVO CAMBIO","monkeys, fyp%E3%83%84, yo, monitos, monos, viral, tiktok, fup%E3%82%B7, changos, fyp%E3%82%B7%E3%82%9Aviral, yo",01_iialejandr0,256899,1392,31100,15600
1,5,sonido original - Erika💃🏽🦋❤️,"workingmom, trabajodepintura",_sanabriaerika,211500,7549,9852,2258
1,6,Arca 10Mil - Arcángel & Feid,,ferxxo444,705500,2073,16900,812
1,7,original sound - VXReel,"vfx, robotvaccuum, robotvacuumandmopcombo, robotvacuumcleaner",vxreel,221700,3716,18700,23600
2,0,sonido original - Daniel Ruiz💙,"gracias, papito, dios, graciasdios, graciastiktok, papito2023, diosviral",frangeliscayama,15300,452,1211,442
2,1,Love You So - The King Khan & BBQ Show,"leidys_sotolongo, parati, comedia, xyzbca, fypg, pov, vikingos, navidad, funny",gegj36,30800,95,2124,133
2,2,原聲 - repair.the.diary,,repair.the.diary,422300,1027,116500,21600
2,3,sonido original - Kimberly Loaiza,,kimberly.loaiza,704700,5476,46500,9777
2,4,original sound - Kathy Coombs,"capcut, tiktoktrending, hockeyplayer, viralhockey, hockeytrending, nhlgameday, flapanthers, gamedayready, montour, brandonmontour, nhl, nhltiktoks, nhlvideos, trendingnhl, @flapanthers, @nhl",kathycoombs34,2500000,3057,198700,3578
2,5,original sound - niya,"fyp%E3%82%B7, thegrinch, twins, finalsweek",madimaet,123700,481,15100,1335
2,6,sonido original - ꛕͲ_López_ 🦥🧿,"explore, ramos, ramosbuchones, flores, cazkreations, fyp, fyp%E3%82%B7, rosasrojas, sanvalentin, valentinesday, inlandempire, sanbernardino, pearl, parati, pearlheart, lightup",cazkreations,600900,2697,73000,14600
2,7,original sound - ꧁༺𝓑༒Ḿ༻꧂,"dragonball, animation, satisfying",supermovie04,751500,5174,94100,41200
2,8,original sound - BLZD XT RyGuy,"fortnite, fortnitememes, fortniteclips, fortniteupdate, familyguy, gaming, fyp, xtryguy",xtryguy,1200000,4489,127200,12100
2,9,2Humpy is Back - tyyslatt,"fyp, highschool, viral",5staradriii3,1200000,5916,129100,1702
2,10,morena 420 tornillo _Lgante - kd/poetas/delavida/375,"tornillooficial444, fyp, tornillovazquez",tornillooficial444,256899,1556,14700,1290
2,11,sonido original - Gloria Quintana Jimé,"sue%C3%B1oamericano%F0%9F%87%AE%F0%9F%87%B9%F0%9F%87%BA%F0%9F%87%B8%F0%9F%90%90, viviendoelsue%C3%B1oamericano, colombianosenelexterior, colombia%F0%9F%87%A8%F0%9F%87%B4, fyppppppppppppppppppppppp, estadosunidos%F0%9F%87%BA%F0%9F%87%B8, escuelasenusa%F0%9F%87%BA%F0%9F%87%B8, empezardecero",julieths27,46800,1264,2977,5406
2,12,original sound - BMW,"chess, foryouu, tweedledum, chessfight, chessfightnight",bmwi2000,2400000,49,198100,111800
2,13,original sound - julie <3,,elizabethgrantfandom,2400000,4762,110700,19600
2,14,original sound - meredith on tour,"fyp, concert, oliviarodrigo, sourtour, gutstour",meredithontour,1300000,5301,113200,6934
2,15,original sound - RANGO TENGE TENGE 🇺🇬,"creativity, flipbook, foryou, @rangotengetenge",slored222,1600000,7168,95500,10300
2,16,Way Down We Go - Edit Audio - Kausak,"carsoftiktok, carslover",turbo.mate0,892500,4052,106000,26100
2,17,Crimson And Clover - The Shacks,"sand, sandcastle, sandsculpture, process, sandart, satisfying, sculpture, beach, sandasmr, asmr",sand_castle_university,1300000,10000,49400,24700
2,18,Harry Potter Fantasy Magic School(1007285) - Hamo,"harrypotter, hp, pottertok, harrypottermagicalcapsules, unboxing, blindbox, mystery, gryffindor, slytherin, hufflepuff, onthisday, hagrid, rip, riphagrid%E2%9A%A1%EF%B8%8F%F0%9F%A4%8E",inner_child_1989,213000,1069,16300,2552
2,19,original sound - zb cam,"fyp, fortnite, fortniteclips, clutch, duo, squad",unhinged.v2,1600000,17900,183900,35600
2,20,original sound - Lizeth Banda,"estrellajalisco%F0%9F%8D%BB, vivetuestrella, beer, houston, funny",lizethbanda,274400,857,7731,3038
2,21,im god slowed - raisin,"foryou, sunsets",dz1p1,3400000,23900,481300,33400
2,22,original sound - DJ L BEATS,,b.e.n_rl,79000,2037,8993,3358
2,23,Oceans - Kenna Childs,basketball,paulieepaull,1000000,15600,65000,2222
2,24,original sound - TrainPal,"dogsoftiktok, fyp",nadaliaaaa,7900000,19100,344700,75800
2,25,I Wouldnt Mind - ♱,,mariane.liebhaber,984100,7191,65600,6320
2,26,original sound - Adriana,"watchwithearbuds, adryhabana",adryhavana,111500,1484,18300,23500
2,27,original sound - Haley 🌙 | aemkniqht,"fu, erich, money",mezrichest,1100000,26100,93300,18800
2,28,original sound - Force_Effects,"crime, theft, gift, giftcards, store, christmas, criminal, thief, saftey, security",force_effects,694200,15100,71800,129000
3,0,original sound - 𝐤𝐫𝐢𝐬 🧸ྀིྀི !!,"missycooper, foryou, foryoupage, fyp, actives, vsp, videostar, videostaredit, videostartutorial, coloringtutorial, videostarcoloring, vsedits, edit, qrcode, qrcodes, vsqrcodes, flopera, krissaily, strangerthings, strangerthingsedit, youngsheldon, missybeingmissy, georgecoopergettingroasted, stacyandmateo",krissaily,710700,4242,146900,2718
3,1,sonido original - Viridiana López,"fyp%E3%82%B7%E3%82%9A, fy%C3%B1%E3%82%B7%E3%82%9Aviral, hazmeviral, parati, paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii, risastiktok",viridiana.lopez3,1500000,35900,180500,89600
