batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,sonido original - Ana Sofía 🐋🍰,"lipcombo, tutorial, fyp, viral, justanasofia",just.anasofia,132700,389,31400,344
1,1,LUNA - Feid & ATL Jacob,"fy, fypage, foryoupage, parati, paratiipage, gymrat, motivacion, fitnessmotivation, legworkout",stephanicedanofitness,64200,94,10200,504
1,2,Química - Don Omar,"gymtok, backecercises, cablebackworkout, cablebacktraining, cablebackexercises, backexercisesforwoman, backexercisesforbeginners",catamarvc,120300,207,70700,5388
1,3,original sound - Yef,,yefersoncossio,1100000,9317,32100,1685
1,4,Te Llenaste - El Alfa & Yomel El Meloso & El Fother,@aybl,dollasignz_,174100,153,55500,811
1,5,sonido original - Megan🌷,"humor, povmegan, broma",megan.anahy,52000,349,3824,1385
1,6,kpop random dance 2023 edition - ✧◝ k-pop ◜✧,"fyp, foryou, kpop, kpopdance, kpopfyp, dance, dancer, kpoprandomdance, kpoprandomdancechallenge, kpoprandomplaydance, rdp, randomdance, kpoprdp, randomdancekpop",oly_d2,128199,1390,23500,641
1,7,sonido original - Luci Bentos,"@caamila_____, fy, fyp, foryou, parati, viral, impactoremix",lucibentos,237100,318,8841,259
1,8,som original - 𝒆𝒅𝒖𝒆𝒗𝒍'𝒔,"meangirls, meangirlsedit, meangirl, meangirlscommercial, meangirlswalmart, walmartmeangirls, meangirlsblackfriday, lindsaylohan, lindsaylohanedit, cadyheron, gretchenwieners, laceychabert, amandaseyfried, karensmith, danielfranzese, evolutionchallenge",magicevl,10400000,15100,978800,30600
1,9,som original - Junior Fleming,,r_oyerlin,115700,331,9378,267
2,0,sonido original - YargilRed,,soy_yargilred,498100,3138,37800,904
2,1,mario sound - mandycap,"recovery, quecomoenundia, recoverytca, recoverytc4, kpop, outfit, trend, fyp",splendamente,202700,525,7896,216
2,2,original sound - 01/01/2024🩷🫶🏽,"fyppppppppppppppppppppppp, blowthisup",jaii.._123,59,0,7,0
2,3,sonido original - 🔥🪰El Mosco InFluencer🔥🪰,,elmoscoinfluenceer,24500,164,1809,143
2,4,original sound - Krisordy,"fyp%E3%82%B7%E3%82%9Aviral, fyp%E3%82%B7, kristennmedina, ordybby, mejoresamigos, exnovios, beso, 24horas, 24horassiendonovios",krisordy,1700000,7292,135800,5775
2,5,sonido original - danielson,"parati, fyp, daniz, danizvfx, outfits, danielson, modaentiktok, modatiktok",danizvfx,262800,622,81400,4136
2,6,sonido original - Daniela Davis,"alemorey, bodadealemorey, @alemorey2.0",_danieladavis,376700,380,10400,1198
2,7,sonido original - Maby <3,"soytuvaquero%F0%9F%A4%A0, challenges, foryou, fyp%E3%82%B7%E3%82%9Aviral",hannaeleo,3100000,9465,240200,73300
2,8,sonido original - Sarita Espinoza 🏋🏽‍♀️,"@vanne___7, gymnastics, gymsis, gym",saritaespinoza9,143700,834,12600,3223
2,9,nhạc nền - jcandsondra,,jc207mmm,17200,48,722,39
2,10,original sound - zidaneftbl,%F0%9F%95%8A%EF%B8%8F%F0%9F%A4%8D%E2%9C%A8,alextorres7270,41700,133,1326,187
2,11,Iris - jinxknsaudios,"gym, gymtok, drpepper",katelynnnmtz,34300,173,2528,280
2,12,Into Your Arms (feat. Ava Max) - Witt Lowry,,juliana.moon_,19400,3039,2057,910
2,13,sonido original - ISAACG,,cendyoliva,5287,11,217,20
2,14,sonido original - ✨Matías🍀,"@karolg, @taniadulceoficial, karolg, taniadulce1%F0%9F%A4%A1, ponmeenparatitiktok, 1m, fyp%E3%82%B7, iamferv, tiktokasmeviral%F0%9F%91%80%E2%9E%95%E2%9D%A4%EF%B8%8F%F0%9F%92%AC%E2%86%AA%EF%B8%8F, lgnaciamiama%F0%9F%92%97%F0%9F%98%BE, tiktokasmeviral%F0%9F%91%80%E2%9E%95%E2%9D%A4%EF%B8%8F%F0%9F%92%AC%E2%86%AA%EF%B8%8F, iamfervtupatrona%F0%9F%92%98, iamfervmicasita%F0%9F%8F%A1%E2%9D%A4%EF%B8%8F%E2%9C%A8%F0%9F%92%9D%F0%9F%8C%8F",_matiasdome,13700,5456,431,57
2,15,sonido original - 🎶,"siganmee, paratiii, vieall, siganmeeeeeeee, fyp, patari, viralllllllllllllll, videoviral, videoviral, viralvideoo",fer_vazquez137,32700,132,1687,49
2,16,pakh pakh but its jersey remix by qaraqshy - qaraqshy🧏🤫,,id_family.live,29600,170,1324,1176
2,17,sonido original - HarvyBrianMs,"@luu.mttt, granmaestro, granmaestroff, harvybrianms, granmaestrofreefire, gran_maestro_free_fire, freefirelatinoamerica, freefirelatamoficial, parati%F0%9F%98%8D, foryou",harvybrian,202400,23300,32100,5600
2,18,sonido original - ❤️‍🩹,,iatzfer,286100,398,29000,557
2,19,original sound - Krisordy,"fyp, fyp, kristennmedina, ordybby, mejoresamigos, exnovios, beso, 24horas, 24horassiendonovios",krisordy,98600,569,9639,476
2,20,sonido original - Soyloruga,"viral, humor, tortillas",soyloruga38,32000,455,1002,287
2,21,sonido original - Jhostyn,,lujanww,44200,194,2940,163
2,22,gah damn - Nala Rawr,"gymhumor, gymtok",angelamtzfit,46400,115,1583,604
2,23,sonido original - 🎭 Angel Diaz 🎭,,vanerdd,1500000,5160,68900,28200
2,24,sonido original - 🦋𝕔𝕙𝕚𝕟𝕖𝕤𝕖 𝕥𝕚𝕜𝕥𝕠𝕜?,"lleemoonn, dancecover, like%3F%3F, parati, dance, foryourpage, foryou, fyp%E3%82%B7",_lleemoonn,478900,870,49800,2148
2,25,Mi Kryptonita - Doble ONE Flow Letal,"gym, gymtok",pamelaedr1,130800,145,35300,1004
2,26,Una Foto Remix - Emilia,,yurielkysojeda,186600,659,7658,863
2,27,Una Foto Remix - Emilia,,alba.nunell,84600,45,4520,163
3,0,sonido original - ✈️🩵.,"chile, %F0%9F%8F%B3%EF%B8%8F%E2%80%8D%F0%9F%8C%88, parati, xyzbca, lgbt, fyp",maaarttip,97400,427,7244,520
3,1,sonido original - TeamOnline.ec,reflexion,teamonline.ec,2292,25,344,19
3,2,original sound - Vera Dani,,veralkmakeup,95900,345,25200,2673
3,3,sonido original - RIL4NGO 👾,"viral, parati, fyp, humor",ril4ngo,90400,530,5496,383
3,4,Márcio Beat Water remix - Márcio Beats,hook,hook_dancekorea,77000,140,4126,246
3,5,sonido original - •R O L I T A S S•,,jhoanacaldern,86100,1407,13600,786
3,6,sonido original - Santy G🎹🇬🇹💈🚀,"barber, usa, humor, @yamelvzl, @ricardojsh, @baldemarsantiago8",santyg678,148700,1067,7731,1425
3,7,sonido original - 𝕸𝖎𝖗𝖆🎀,,mira.ballsa,48000,199,9259,162
3,8,sonido original - Life,"foryou, parati, fyp, realidad, lavida, viral, anciano",lifeoficial,367100,2494,21300,3011
3,9,Si no Estás - iñigo quintero,,alejandraoviedo6,19400,332,499,106
3,10,original sound - LaTiaLola♡,,latialola._,79800,101,7476,272
3,11,sonido original - Mairany M.🍎🧃🦕,"yerimua, kimberlyloaiza, kyliejenner",mairanym,260200,575,13300,262
3,12,LE GUSTAN LOS FLAYTE LALODJ - 🐊Lalito dichei🐊,fyp,claracattaneooo,146900,372,10700,410
3,13,original sound - Siarly 🍭,,cheffsiarlyy,894100,1060,45400,709
3,14,sonido original - Darckmarie🦇,"@andysitoo, parati",darckmarie,186400,806,11700,453
3,15,original sound - florr,,shaulaponce2.0,172300,430,7961,198
3,16,HARLEY QUINN - Fuerza Regida & Marshmello,"fitness, legday",victormartinez3093,122600,306,26200,1895
3,17,ALUCIN x Los Esquivel x Marca Registrada - villarecordsmexicoof1,,lynettedeww,49300,101,3929,309
3,18,sonido original - Regina☆,"fyp, parati, makeup, grwm",reginamarquezzz,239500,1052,30400,467
3,19,Tu mirada vs tu Haces - Dj Gabo,"fyp, parati",frii.sm,127500,426,12000,849
3,20,original sound - Sindy,"@zazanend, ccsindy, myownstoriescreated, 18, mexico%F0%9F%87%B2%F0%9F%87%BD, gt, guatemala, venezuela%F0%9F%87%BB%F0%9F%87%AA, elsalvador%F0%9F%87%B8%F0%9F%87%BB, honduras%F0%9F%87%AD%F0%9F%87%B3, fyppppppppppppppppppppppp, paratiii, p",sindy_17k,4825,137,1120,41
3,21,villano antillano - jula,"parati, fyp, bizarrap, bizarrapsessions",guillee.ferreyra,104500,149,10200,397
3,22,sonido original - Pau,"pabloelping%C3%BCino, thebackyardigansedit, mamisoytuvaquero, fyp, fyp, fyp, fyp, fyp, fyp, goviral, viral, viral, viral, editrandom, fyp, viral, trend",charlyeditstiktok,2400000,10600,292100,46100
3,23,original sound - 𝐩𝐡𝐫𝐞𝐥𝐥.,"gymhumor, gymtok, gymratsonly",fer_cortees,12900,46,473,98
3,24,sonido original - lynx ౨ৎ,"hadita, makeuptutorial, girlscuando, grwm, xeineisita, coquette, jiji, yo, universal, parati, yoyoyo, calicocritters",xeineisita,14500,97,987,8
3,25,son original - Tibo InShape,,tiboinshape,48700,872,4037,3105
3,26,Rompe la dompe - El chachito 🐸,fyp,iwa.avv,12200,91,796,29
3,27,Villa De Lobos - STRANGEHUMAN & Puche,"fyp, fyp%E3%82%B7, viral, foryoupage, foryou, iamferv, katteyes, nova, stranguerhumano",ashlychismes,419600,1123,34200,1058
3,28,sonido original - LyricsSpain2.0,"fyp, tokisha, bailarinesporelmundo, amigas, parati, @karloosalbert, @alexiaaaprg, @vvaldiviezo.123",paulinacastroaguilera,941300,3051,119200,8384
4,0,sonido original - M I L A ★,"parati, camyskyy1, lagamer85xd, lagamer85",.camyskyy1,628100,3751,75000,25200
4,1,sonido original - Edymari,"fyp, parat%C3%AD, %F0%9F%A4%A3%F0%9F%A4%AD, foryoupage, risas, hah",maridymatias1,185200,748,9678,4668
4,2,original sound - vviluwu,"blackpink, aftereffects, kpopedit, kpop, edit, viral, fyp, explore",vviluwu,731600,11100,89100,3275
