batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,"More Passion, More Energy - WasteLand","fyp, foryoupage, food, eating, mukbang, raisingcanes, fastfood, sauce, chicken, differentpeople",kimnlizasmr,99000,570,6498,282
1,1,original sound - Codename Jesse,,codenamejesse,2000000,11900,352000,35800
1,2,original sound - HikariC,"@courtneymorricex, pfp, draw, drawing, art, artwork",kiarta.x,14300,12400,1704,120
1,3,som original - aveerplayer-ĐƏ,"fyp, viral, spoiledbrat, destroyingthings, codrage, ragequit, rage, spoiledbrat",witch.hat.vr_,13100,737,1704,173
1,4,Complete Silence 3 Minutes - Michael Clendening,,nickcordova_archives,245100,2755,34900,3408
1,5,original sound - braydin,,shafar_sjc,9928,108,577,36
1,6,original sound - 🥶REAGAN-WRLD🧊,"coldest, fyp, viral, coldestmoments, reaganwrld, foryou",reagan_wrld,213200,1455,30500,7441
1,7,original sound - Seante,,seantemonique,185700,633,4711,150
1,8,original sound - Dose Of Memez,"kidsoftiktok, funny, funnyvideos, memes",doseofmemez,882100,4995,125600,22900
1,9,original sound - Aubreysanchezx3,"cashierlife, cashiersbelike, cleanupinaisle3, funny, momsoftiktok, momsbelike, momsover30, momtok, momsplaytime, toys, cashier, aubreysanchez, nyc, momlife, fyp, foryou, foryourpage, aubreysanchez, pregnanttiktok, graciecandlco",aubreysanchezx3,12400000,70100,746400,224000
2,0,original sound - NFL,"jakemoody, sanfrancisco, 49ers, nfl, superbowl",nfl,6984,658,204,32
2,1,original sound - NFL,"doratheexplorer, nfl, superbowl",nfl,757700,4507,43400,44800
2,2,bounce (i just wanna dance) - фрози & joyful,"@kristinjuszczyk, sanfrancisco49ers, nfl, superbowl, sblviii",nfl,120300,1120,1706,881
2,3,original sound - Aeva,"kansascitychiefs, nfl, superbowl",nfl,235400,6081,10800,2004
2,4,Type Beat Lil Durk X 42 Dugg - Winner - Type Beats Trap,"@chiefs, kansascity, chiefs, nfl, superbowl",nfl,6405,464,364,92
2,5,original sound - NFL,"usher, applemusichalftime, nfl, superbowl",nfl,242800,4253,10200,4609
2,6,original sound - NFL,"chiefs, kansascitychiefs, nfl, superbowl",nfl,5378,445,171,25
2,7,original sound - NFL,"aliciakeys, usher, applemusichalftime, nfl, superbowl",nfl,493200,6153,22600,12700
2,8,original sound - NFL,"patrickmahomes, mecolehardman, kansascitychiefs, nfl, superbowl",nfl,58000,1827,2826,925
2,9,original sound - NFL,"traviskelce, kansascitychiefs, nfl, superbowl",nfl,253100,2709,9811,3053
2,10,original sound - NFL,"@usher, usher, applemusichalftime, nfl, superbowl",nfl,197000,1865,8849,4435
2,11,Star's - iBertoli,"superbowl, nfl",nfl,99500,1167,6003,787
2,12,original sound - NFL,"justinbieber, haileybieber, nfl, superbowl, applemusichalftime",nfl,390500,4063,12100,9670
2,13,original sound - NFL,"harrisonbutker, kansascitychiefs, nfl, superbowl",nfl,8536,666,304,31
2,14,original sound - NFL,"superbowl, nfl",nfl,74100,1164,2858,562
2,15,original sound - NFL,"liljon, ludacris, usher, applemusichalftime, nfl",nfl,2000000,19100,119600,36200
2,16,original sound - NFL,"kansascity, chiefs, nfl, superbowl",nfl,11600,966,423,57
2,17,original sound - NFL,"@49ers, sanfrancisco49ers, nfl, superbowl",nfl,4983,651,185,53
2,18,original sound - NFL,"usher, applemusichalftime, nfl, superbowl",nfl,646400,4995,22800,7526
2,19,original sound - NFL,"liljon, usher, applemusichalftime, nfl, superbowl",nfl,115900,1384,6911,1880
