batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - sarah.,"winter, harrypotter, ice, icecicles",wetknees777,2800000,12100,203100,54500
1,1,"Mariposa Traicionera, Marimba de Guatemala - Internacionales Conejos",,kattyrodas502,121200,3008,6250,789
1,2,original sound - Webb Western,"cowboyhat, branding, felthat",webbwestern,500500,2540,20900,5461
1,3,sonido original - MOVIES_.LYRICS,"trillizasflores, parati, sisters, triplets, trujilloperu, trujilloperu%F0%9F%87%B5%F0%9F%87%AA",trillizas.flores,113500,523,4009,428
1,4,sonido original - VL MUSIC,"@lr.gae1, felldownthestairs",exclusive._eddie2,322700,909,25300,3840
1,5,sonido original - TIGRE_BLANCO,,elclantigreblanco,98600,717,4924,278
1,6,sonido original - Pepe Beat,"@xaviiiofficial, xavilovers%F0%9F%98%8D%E2%99%A5%EF%B8%8F",xavi_x_kati,1010,0,185,8
1,7,original sound - Los_chicaneros,,los_chicaneros,49900,442,1692,656
1,8,Si no Estás - iñigo quintero,"fyp, sinoestas, i%C3%B1igoquintero, parati, foryourpage",lafamiliagomes,86000,550,5923,1164
1,9,orijinal ses - YasinCengiz,"@himmetpolatt, @agababadoner, skibidopdopdop, yasincengiz, skibididance, byg%C3%B6bekshow, dansshow, skibidichallenge, g%C3%B6bekshow, skibitoilet, almanyadakit%C3%BCrkler, dans, dansshow, rip, t%C3%BCrkiyem, yasin, yasindance, donerkebab, turkishkebab, arabicfood, bestrestaurants, bestfood, istanbulrestaurant, eniyirestoran, a%C4%9Fababad%C3%B6ner, hamburger, burger, meatball, g%C3%B6beksallayanadam",yasincengiz38,4300000,44100,291100,171800
1,10,LALALALA - Stray Kids,"fancam, straykids, felix, lalalala",felixleexxxl,110400,1238,21100,1582
1,11,sonido original - Flores El Patrón Gualán,"floreselpatrongualan, elpatrongualan, elpatron, floreselpatron, gualan, viral, parati, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral",floreselpatrongualan,37500,148,3325,192
2,0,original sound - Mrbeast Fan Esp,,mr.beast.yt.clips,220400,1464,12800,573
2,1,Ahora Que Te Vas - Christian Daniel,"cate, moteroscloe%F0%9F%A4%A1, prieto, cr4, activos, motos, biker",mclaiiyon,28900,167,1634,205
2,2,sonido original - Enyerson Urdaneta,,enyersonurdaneta24,16200,193,336,125
2,3,Una Foto Remix - Emilia,"@wily8458, foryou, fyp%E3%82%B7, parati, abcxyz, contenido, hermanas, primas",mary_rios50,53800,264,2707,79
2,4,original sound - PVRoofer,"@angel.morales.c, pvroofer, tiktok, gracias, 1m",carnalitooficial,82900,27000,7347,9715
2,5,sonido original - Realidad farandulera,"justmarried, fyp, interracialcouple",el.canal.de.vane,174700,2081,6534,1416
2,6,오리지널 사운드 - NewJeans,"newjeans, %EB%89%B4%EC%A7%84%EC%8A%A4, minji, haerin, newjeans_is_everywhere",newjeans_official,1800000,8242,128100,7018
2,7,sonido original - 🙏,"pololo, fyp%E3%82%B7, foryoupage",whois_feeeeer,476000,1356,42000,15300
2,8,sonido original - Elevador Gigante,columpio_gigante_peten,mayamopan,1500000,11800,115000,17100
2,9,original sound - ana ꨄ,blackpink,ilovuzii,100900,534,22300,1954
2,10,sonido original - Sergio Skudero,"humor, comparte, viral",susanaespinozajaimes,19300,130,817,176
2,11,nhạc nền - Celeste,"fyp, fyp%E3%82%B7, catsoftiktok, cats, cat",celeste._666,7600000,77900,518700,196300
2,12,orijinal ses - caner,,domelipa,2100000,8333,80000,3155
2,13,original sound - jechatona,@josuemoreno111,_josshc,15800,17,541,8
2,14,sonido original - VARIADA MUSIC TOP,"fyp, viralvideo, parati",cubanflow777,131200,2142,7140,1736
2,15,sonido original - @HUGO_FF🔥,,aracely.viera,35500,2549,2383,71
2,16,sonido original - El andresww,,elandresww,134900,2013,10400,2316
2,17,sonido original - 𝓖𝓲𝓼𝓼𝓮𝓵 !🫧,"capcut, parati, tiktok, %F0%9F%92%9C%F0%9F%92%99, lizabaez, @liiza.baez",ashley...n.a,1689,36,232,65
2,18,BATTER UP - BABYMONSTER,,rub1.xd_,396200,3312,69600,3097
2,19,sonido original - stevenalvarado,"contenido, latina, toxica, bromita",aleeegranda,10800,29,496,26
2,20,No Quiere Amor (Remix) - Lenny Tavárez,"xyzbca, fypppppppp, xyzbca, fyp%E3%82%B7%E3%82%9Aviral, fyp%E3%82%B7%E3%82%9Aviral, fyp%E3%82%B7",nathu_aleja,78800,135,6168,1355
2,21,original sound - Wendy Vilchez,"@dist.lsj, %F0%9F%87%B3%F0%9F%87%AE",wendyvilchezz,86600,384,3993,446
2,22,som original - Gilberto Cotrim,,gilbertoinv,3300000,6880,223000,11600
2,23,LALALALA - Stray Kids,"lalalala, straykids",salomezery,726200,20800,96200,54800
2,24,original sound - Leo Study,"leostudy, parati, fan, foryou, fyp",leostudyy.fan,61300,582,4656,233
2,25,sonido original - Historias de todo tipo 🫶🫶,capcut,histori970,22900,90,2638,386
2,26,sonido original - Jonfer y Valentina ceron,"tiktok, humor, comedia, jonferceronvalentina, valentinaceron%F0%9F%9B%90, jonferceron%F0%9F%9B%90, familia, jonferyluisa, valentinaceron, fyp, foryou, viral, parati",jonferyvalentinaceron_ig,13900,132,1073,105
3,0,sonido original - Jhoandry Sulbaran,,jhoandrysulbaran,61100,1596,5707,415
3,1,YES or YES - TWICE,"kpop, girlsplanet999, watchkorea, sein, doah, wenzhe, fyp, kep1er, korean, xyzbca, yesoryes, korea, twice, fypkpop, once, kep1ian, kpopfyp",watch_korea,642900,3437,45000,1065
3,2,original sound - CHILTON ACCESSORIES,,leoxlvaldez,5901,64,650,39
3,3,original sound - Leo Study,"leostudy, parati, fan, foryou, fyp",leostudyy.fan,55900,7901,3848,69
3,4,sonido original - Potro,"parati, dinamica, blackpink, lepotrishh",lepotrish,366000,1325,30600,870
3,5,Márcio Beat Water remix - Márcio Beats,,noah_evel,115800,1070,7525,557
3,6,original sound - Y7,"fyp%E3%82%B7%E3%82%9Aviral, fyp%E3%82%B7, fyp, famous",braebrae60,202900,604,7685,159
3,7,original sound - Jonfer y Valentina ceron,"tiktok, humor, valentinaceron%F0%9F%9B%90, jonferceron%F0%9F%9B%90, jonferceronvalentina, jonferceoon, fyp",jonferyvalentinaceron.gg,62600,560,3944,714
3,8,som original - 𝓔𝓵𝓲𝓼𝓫𝓮𝓽𝓱,"capcut, viralvideo, parati, elisbeth_br, fyp, venezuela, talentotiktok, makeupartist, christmas, navidad",elisbethbr,60500,643,1917,215
3,9,Laughing - Gianluca Marino,"funny, funnyvideo, funnyvideos, fyp%E3%82%B7",funnymi.i,1100000,11200,95600,213100
3,10,Rave no Escurinho Bota a Mão na Parede - Davizin & MC TOPRE,"panasteam, team, baile",lospanasteam,62600,1817,3624,78
3,11,sonido original - 𝐂𝐋𝐀𝐔 𝐆𝐎𝐍𝐙𝐀𝐋𝐄𝐙,"@andresfuenmayor5, deliverydriver, motivacion",claugonzalez_official,142000,203,2334,106
3,12,neva cared_sped up - Sped up songs <3,"xfede_xx, noflop%F0%9F%A5%B1, pinchetiktokponeenparati, fyp%E3%82%B7",xfede_xx,13200,23,1731,171
3,13,sonido original - Mrbeast__fan,"mrbeast, sharktank, viral, fyp, mrbeastenespa%C3%B1ol",mrbeast_fans_clips,52900,632,2584,117
3,14,original sound - Valentin_Vera,"compro, foryourpage, fyp, fyp%E3%82%B7%E3%82%9Aviral, como, hola, unos, auriculares, monopatin, saludos",valentin.vera.8,115500,440,7136,259
3,15,original sound - janin al chair,"fyp, foryou, viral, janinalchair",janinalchair_102,43400,109,2138,81
3,16,sonido original - movies,,marivibarrioss,558500,1722,20600,1043
3,17,оригинальный звук - 𝙼𝙾𝙽𝙰,,monaalemi,52300,386,3139,180
