batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,nhạc nền - V,"animals, confusingbehavior, chipicat, cutecat, catdance",marceloeguino,733500,14500,72300,94300
1,1,original sound - REEKON Tools,,reekontools,641800,3873,105400,77600
1,2,sonido original - Kimberly Loaiza,,kimberly.loaiza,704700,5476,46500,9776
1,3,original sound - Sweetpea 😍 Her,,glxxmike,3300000,19700,267100,90100
1,4,sonido original - Lokito_yt☺️,"lokito, gamerentiktok, frefire, fyp%E3%82%B7",lokito__yt,215600,23600,22300,6291
1,5,original sound - Noah Peters,"@laineywilson, singingbarber",theesingingbarber,4099999,94800,282400,115100
1,6,sonido original - Dios es amor,"amen%F0%9F%99%8F%F0%9F%99%8F%F0%9F%99%8Fbendiciones, orgullosamentemexicano, fyp, viral, parati",jbrivera97,809400,23000,37900,22100
1,7,original sound - Cris Martínez,"visionpro, cafeteria, afuera, crisapple, crevoo, applevisionpro, review, lanzamiento, metaquest",crismxrtinez,4000000,22200,380300,252400
2,0,French meme song extended - 𝔄𝔳𝔢𝔯𝔞𝔤𝔢 ℭ𝔥𝔦𝔫𝔢𝔰𝔢,"frenchcar, france, kitty, cat, catmeme, elgato, heisfrench, frenchcat, catmeme, meme, gato, wiwigato, silly, car, silly",wiwigato,8000000,56200,840100,288100
2,1,original sound - parriidc68r,"nivea, cafe, piellimpia, piel, miel, arruga, arrugas, exfoliar, salud, consejo, consejos",parriidc68r,232500,884,97800,86000
2,2,original sound - I LOVE JESUS♥,"jesus, prayer, bible, christianity, dios, pray, bibliae",usa.jesusloveyou,87900,19900,27300,4209
2,3,Juan Colorado - Tilo Garcia y los Player's,"viral, latinos, usa%F0%9F%87%BA%F0%9F%87%B8, muyviral",aurelia_sl,40200,1743,2286,304
2,4,original sound - Delentez,"fyp, publicinterview, music, spotify, spotifywrapped, pesopluma, drake, juniorh",delentez,302500,512,13800,186
2,5,jumpstyle1 - voveewwqq((Monsterkill)),"fyp, dog",french_lunch,667500,3963,75200,15800
2,6,sonido original - Erick_aep🎗️,"capcut, capcutplantilla, iamferv, velocity, erick_aep, apoyo%3F, fyp%E3%82%B7, foryou, parati, viralvideo, aftereffects",erick_aep,126800,1710,19200,920
2,7,original sound - Juju Dreadhead 🇯🇲,"foryoupage, fyp%E3%82%B7, foryourpagethis, viral, marsheluv",marsheluv,348700,23600,47600,9788
2,8,Body - Megan Thee Stallion,,mothersewsbest,3500000,36600,319700,215700
2,9,im god slowed - raisin,"foryou, sunsets",dz1p1,3400000,23900,481200,33400
2,10,original sound - BMW,"chess, foryouu, tweedledum, chessfight, chessfightnight",bmwi2000,2400000,49,198100,111800
2,11,original sound - Cris Martínez,"samsung, s24, s24ultra, samsunggalaxys24, circletosearch, crevoo, samsungai",crismxrtinez,1300000,7016,143200,48200
2,12,original sound - bromarwolf,"mexicandad, fyp",bromarwolf,2800000,23200,226600,66800
2,13,original sound - Haley 🌙 | aemkniqht,"fu, erich, money",mezrichest,1100000,26100,93300,18800
2,14,original sound - Chilly2x🏆,"fortnite, fortnitebr, fortnitebattleroyale, fortnitecreative, fortnitefestival, legofortnite, fortniteracing, fortnitememes, fortnitevideos, fortnitetips, fortnitetiktok, fortniteclan, fyp, foryou, foryoupage, fypplease, foru, foryoupageofficiall, fyponly, foryouonly, foryoupageonly, viral, fyp%E3%82%B7, funny, fypviral, viralvideo, viraltiktok, viralvideoonly",chilly2x,1600000,8869,238900,12600
2,15,original sound - Robegrill Channel - Robegrill offical,"usa, quechilleee%F0%9F%98%AD, food, receta, recipe, grill, foodie",robegrill_fan_,965400,2655,54100,2062
2,16,original sound - Power Slap,,powerslap,1300000,8762,65400,34200
2,17,original sound - Rusty the Raccoon,"foryoupage, foryourpage, raccoon, raccoonsoftiktok",rustytheraccoon,2900000,16000,223400,111200
2,18,original sound - Kathy Coombs,"capcut, tiktoktrending, hockeyplayer, viralhockey, hockeytrending, nhlgameday, flapanthers, gamedayready, montour, brandonmontour, nhl, nhltiktoks, nhlvideos, trendingnhl, @flapanthers, @nhl",kathycoombs34,2500000,3057,198700,3578
2,19,sonido original - Cocina con Milagro,,cocinaconmilagro,585000,3389,157400,88900
2,20,EXile 0.8X - Remix - VodKe,"car, auto, cartiktok, cars",autoued,391700,4463,70600,54800
2,21,original sound - Siarly 🍭,,cheffsiarlyy,349100,1131,24500,1661
2,22,2Humpy is Back - tyyslatt,"fyp, highschool, viral",5staradriii3,1200000,5915,129100,1702
