batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,sonido original - GG Recordz,@herenciaclothing,laz.girlz,1600000,5189,181400,6674
1,1,kai bomboclaat - 6’2 with dreads btw,dog,yyyudy,110400,547,11100,1243
1,2,"La Gozadera (feat. Marc Anthony) - Gente De Zona,Marc Anthony",marcelaperaz,marcelaperaz,822100,3989,33100,3723
1,3,sonido original - - ⩩☁️› Nicolle ☁️ ⩩ -,"@doroti_16, larosadeguadalupeconslime, larosadeguadalupeconslime, larosadeguadalupeconslime, larosadeguadalupeconslime, larosadeguadalupeconslime, larosadeguadalupeconslime, graciasporela%F0%9F%90%A5%F0%9F%8C%B9, larosadeguadalupeconslime, larosadeguadalupeconslime, larosadeguadalupeconslime, larosadeguadalupeconslime, larosadeguadalupeconslime, larosadeguadalupeconslime, larosadeguadalupeconslime, viralvideo, yzxcba, viralvideo, xybca, viralvideo%F0%9F%94%A5, wxycba, graciasporela%F0%9F%90%A5%F0%9F%8C%B9, cocacolaflowfest23, capcut, wxycba, zyxcba, tiktokponmeenparati, wxycba, zyxcba, tiktokponmeenparati, cambiandocontenido, losamuuuu%F0%9F%92%9C%F0%9F%92%96, especial, helpsfps, grupito, noflop, yahueleaa%C3%B1onuevo, chocolatitos%F0%9F%8D%AB",de.todo.un_poquit,663900,8488,63900,3145
1,4,Shakira Vol.53 Speed Up - s0fi🇷🇴,,evilyalvarezz,744600,3128,40400,7301
1,5,orijinal ses - KARADENİZLİ MACERACI,"outdor, outdoorcooking, mountains, food, cooking, adventures, cookingadventures, camping, camp, kamp, meatlovers, foodvideos, foodvideo, asmr, outdoors, foodporn, hungr, crunch, relax",karadenizli.maceraci,11600000,47300,713100,120400
1,6,sonido original - Taty🇨🇺💍,@melany23114,tatis_mariam,72400,597,5440,224
1,7,Hasta Que Dios Diga - Anuel AA & Bad Bunny,"elni%C3%B1ero, netflix, @netflixlat",cass_iturralde_,793400,2805,49500,1628
1,8,original sound - HendersonDramaClub,"drama, givingback, feelgood, heartwarming, deliveryheroes, seasonofgiving",hendersondramaclub_nm,347500,5451,21000,4907
1,9,sonido original - Dani,,drinixdadr,442200,36300,40800,68800
2,0,original sound - iconic films,"motivation, inspiration, love, relationship, hardtimes",dailymotivationcult,39100,1093,8261,3471
2,1,spirit lead me where my trust is without borders - Raspo,"relationship, heartbreak, love, relatable, hardtimes, motivation, breakup",dailymotivationcult,31500,366,7207,2943
2,2,Complete Silence 3 Minutes - Michael Clendening,"motivation, inspiration, lovinglife, relationship, hardtimes, god",dailymotivationcult,145600,2919,15700,9414
2,3,New Home - Frozen Silence,"motivation, inspiration, love, relationship, lovinglife",dailymotivationcult,71600,1917,15500,8622
2,4,origineel geluid - 🎧F🎶,"motivational, insparation, love, mentalhealth, mentalhealthmatters, relationship",dailymotivationcult,38800,348,10900,3335
2,5,Complete Silence 3 Minutes - Michael Clendening,"motivation, inspiration, love, relationship, lovinglife",dailymotivationcult,60800,598,15200,8924
2,6,"if it's real, then i'll stay (slowed + reverb) - bonjr","motivation, inspiration, relationship, relatable, love, life",dailymotivationcult,34700,200,7835,1866
2,7,A thousand years - Zeus,"relationship, singlelife, singleladies, hardtimes, motivation, startlivingyourlifenow, love",dailymotivationcult,27000,511,7780,1572
