batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Originalton - ✰,"lowrisejeans, flarepants, skims, jewelry, hairstyle, ootd, outfitinspo, makeup",leanortizz,1200000,3918,90200,3760
1,1,son original - fr_fearless,"driftking, drift, gaming, drivingtest, fyp",wegame.co,94600,468,13500,7401
1,2,original sound - 𝙹 𝙾 𝚈 𝙲 𝙴 𝙻 𝙸𝙽 💋,"serverlife, serverproblems, servertiktok, servers",lujanojoyce,146600,0,22000,850
1,3,original sound - EX7STENCE™,vball,hannnahoh,55700,280,6825,456
1,4,nhạc nền - jcandsondra,,jc207mmm,110900,298,5392,305
1,5,sonido original - Daniel Lechuga,,xxlechuga,641900,4915,61400,1236
1,6,original sound - lily,,marjav_osuna,197800,402,10800,694
1,7,Linea Del Perreo - Uzielito Mix & Yeri Mua & El Jordan 23,"yerimua, newartist, nuevamusica",yerimuaa,503000,2509,21900,2062
1,8,sonido original - Darckmarie🦇,"parati, grwm",darckmarie,504900,2633,26700,397
1,9,sonido original - tu bebesito,"enparati, love, tueres, mihombre, mivida, teamo, %E2%9D%A4, fyp, frasesdeamor%F0%9F%92%95, frasesbonitas, paradedicar, ami, novio, foryoupage, tiktok, ponmeenparati",kelvin_ll.f.19,400800,3936,58300,59600
1,10,la pegajosa - Daniela 🫶🏻,,conni.tm,91000,783,11900,397
1,11,original sound - Yeri MUA,"otd, outfit, grwm, chisme, contenido, chisme, contenido, yeri, yerimua, verimuaa, yerimuaa, yerimuafans, verimua, verimua, verimua, verimuareina, yerimuaaa, yerimuaa, verimuaaaa, cap, capcut, fppp, viralvideo, viral, viralvideo, viraltiktok, viral, viralvideo, viraltiktok, typpppppppppppppppppppppp, greenscreen, cap, capcut, screenvideo, pantallaverde, crymua, crymuareaccion, crymuamispapis, crymua%F0%9F%98%BB",yeri__muaaa,77700,517,4755,1388
2,0,MONEY - 리사 (LISA),"money, moneylalisa, @bp_tiktok",mr.lirm,932300,5167,77100,5721
2,1,la pegajosa - Daniela 🫶🏻,,lucia2minguez,627000,3619,43500,6881
2,2,sonido original - KONNER,"capcut, fyp%E3%82%B7, viral, futbol%E2%9A%BD%EF%B8%8F, lentejas, %F0%9F%8F%B3%EF%B8%8F%E2%80%8D%F0%9F%8C%88, futbolfemenil, novia, jogabonito, lgbt%F0%9F%8C%88, xyzbca, apoyen%E2%9D%A4",eriififas7,93400,297,8052,825
