batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ESPN,"@wendy.bri?lang=hi-IN, snow?lang=hi-IN, cold?lang=hi-IN",espn,2000000,19900,170800,108600
1,1,original sound - Dre & Lay,@melz_cryb4by?lang=hi-IN,andrebourgeixx,43300,1240,2901,117
1,2,原聲 - 叶落抚尘,"liverpool?lang=hi-IN, beautiful?lang=hi-IN, temperament?lang=hi-IN, %F0%9F%87%AC%F0%9F%87%A7?lang=hi-IN, beauties?lang=hi-IN, life?lang=hi-IN, liverpool?lang=hi-IN",54846323duc,43400,818,5125,2088
1,3,original sound - Chris and jasmin,"giveaway?lang=hi-IN, longervideos?lang=hi-IN, fyp?lang=hi-IN, viral?lang=hi-IN, trending?lang=hi-IN",chrisandjasmin,17100,875,1865,1001
1,4,TEXAS HOLD 'EM - Beyoncé,@dexrated?lang=hi-IN,matt8mccall,2700000,24400,198700,86900
1,5,original sound - Gert Leroy Underwater,"swimming?lang=hi-IN, freediving?lang=hi-IN, underwater?lang=hi-IN",gertleroy,6266,131,803,46
1,6,original sound - gaveyou,foryou?lang=hi-IN,patrick.sta7,94900,175,7211,140
1,7,original sound - yella beezy,,yellabeezy214,4800000,49400,285500,93100
1,8,original sound - nyxc.margelis,"makethisgoviral?lang=hi-IN, fup?lang=hi-IN, fyp?lang=hi-IN, nyc?lang=hi-IN",nyxc.margelis,3700000,34900,363400,133800
1,9,nhạc nền - CuRe,"couple?lang=hi-IN, funny?lang=hi-IN, cute?lang=hi-IN, fyp?lang=hi-IN",fan.cure,1200000,12500,87400,65099
2,0,original sound - You Betcha,@charlieberens?lang=hi-IN,ohhyoubetcha,520500,5251,37100,36100
2,1,original sound - Semi Cured Gel Nail Strips,"diygelnails?lang=hi-IN, nailinspo?lang=hi-IN, nailgel?lang=hi-IN, nailart?lang=hi-IN, semicuredgelnailsticker?lang=hi-IN, christmasnails?lang=hi-IN, holidaynails?lang=hi-IN, gelnailsathome?lang=hi-IN, gelnailwrap?lang=hi-IN, semicuredgelnailstrips?lang=hi-IN, semicuredgel?lang=hi-IN, diynails?lang=hi-IN",galorase,772800,2037,70800,16900
2,2,оригинальный звук - kuvi,"kuviso?lang=hi-IN, moveyourbody?lang=hi-IN, edit?lang=hi-IN, kitty?lang=hi-IN, %D0%BA%D0%BE%D1%82%D0%B5%D0%BD%D0%BE%D0%BA?lang=hi-IN, %D1%8D%D0%B4%D0%B8%D1%82?lang=hi-IN, catedit?lang=hi-IN, %D1%8D%D0%B4%D0%B8%D1%82%D0%BA%D0%BE%D1%82%D1%83?lang=hi-IN",kuviso,1300000,10100,290700,30400
2,3,Love You So - The King Khan & BBQ Show,,beudoan17a11,656300,10400,179200,51600
2,4,original sound - Monica Brady,"asmr?lang=hi-IN, newcar?lang=hi-IN, restock?lang=hi-IN, denali?lang=hi-IN, gmc?lang=hi-IN, satisfying?lang=hi-IN, car?lang=hi-IN, organized?lang=hi-IN, momlife?lang=hi-IN",midwesternmama29,353400,3045,25600,4870
2,5,original sound - StinkyAsher,,lexibrookerivera,1200000,2385,61500,5841
2,6,Jacob and the Stone - Emile Mosseri,"tornado?lang=hi-IN, wholesome?lang=hi-IN",stormguys,2700000,8500,147700,8904
3,0,XDDCC - Gooseworx & Evan Alderete,"bluey?lang=hi-IN, blueytok?lang=hi-IN, blueyheeler?lang=hi-IN, blueyfanart?lang=hi-IN, blueyclips?lang=hi-IN, blueyanimation?lang=hi-IN, animation?lang=hi-IN, shorts?lang=hi-IN, cute?lang=hi-IN, procreate?lang=hi-IN, cartoon?lang=hi-IN, artistsoftiktok?lang=hi-IN, art?lang=hi-IN, shortclips?lang=hi-IN, original?lang=hi-IN, procreateanimation?lang=hi-IN, procreatedreams?lang=hi-IN, blueychilli?lang=hi-IN, blueymom?lang=hi-IN, blueymoments?lang=hi-IN",artsdoodle,1800000,6270,268700,28500
3,1,original sound - David Pakman,davidpakman?lang=hi-IN,davidpakmanshow,24800,1579,798,285
3,2,original sound - Posterised,"jayz?lang=hi-IN, rap?lang=hi-IN, hiphop?lang=hi-IN, raptok?lang=hi-IN, rapper?lang=hi-IN, @lolnetwork?lang=hi-IN",boardroom,470900,2075,19800,3417
3,3,original sound - OwnersBox,"nfl?lang=hi-IN, superbowl?lang=hi-IN, chiefs?lang=hi-IN, 49ers?lang=hi-IN",ownersbox,632200,13400,141900,12300
3,4,From The Start Laufey - chris(ur fav Lauver),"@msmerli?lang=hi-IN, foodporn?lang=hi-IN, food?lang=hi-IN, foodlovers?lang=hi-IN, foodlover?lang=hi-IN, foodieph?lang=hi-IN, foodie?lang=hi-IN, delicious?lang=hi-IN, fyp?lang=hi-IN, tiktokfood?lang=hi-IN, foodtok?lang=hi-IN, recipe?lang=hi-IN, cooking?lang=hi-IN, foodlover?lang=hi-IN, delicious?lang=hi-IN, yummy?lang=hi-IN, abimarquez?lang=hi-IN, desser?lang=hi-IN, tanghulu?lang=hi-IN, fruit?lang=hi-IN, snack?lang=hi-IN",abigailfmarquez,1600000,9476,361500,63700
3,5,original sound - Kadisha🕷️,"fyp?lang=hi-IN, kattwilliams?lang=hi-IN, christucker?lang=hi-IN, jeffreyepstein?lang=hi-IN",kadishalynnnn,200000,2437,20200,8212
3,6,"Painful, crying piano music with ambient sounds(1292263) - syummacha","truecrime?lang=hi-IN, gypsyrose?lang=hi-IN, gypsyroseblanchard?lang=hi-IN, truecrimecommunity?lang=hi-IN, truecrimeallthetime?lang=hi-IN, crimetok?lang=hi-IN, foryou?lang=hi-IN",crimetimeteatimewithbree,124400,912,5999,868
3,7,original sound - Matthew and Paul,"@violifeus?lang=hi-IN, violifepaidpartner?lang=hi-IN, livingtheviolife?lang=hi-IN, blind?lang=hi-IN, couplegoals?lang=hi-IN, dairyfree?lang=hi-IN",matthewandpaul,13800,143,377,26
3,8,original sound - MeidasTouch,"taylorswift?lang=hi-IN, swifties?lang=hi-IN, joebiden?lang=hi-IN, trump?lang=hi-IN",meidastouch,13500,5344,617,1398
3,9,stellar (Slowed + Reverb) - .diedlonely & énouement,"10xhealthsystem?lang=hi-IN, garybrecka?lang=hi-IN, garybreckaedits?lang=hi-IN, garybrecka10x?lang=hi-IN, garybreckaclips?lang=hi-IN, garybreckadaily?lang=hi-IN",breckavids,25700,289,2915,871
3,10,Faded纯音乐 (69 Remix) - 69,"states?lang=hi-IN, location?lang=hi-IN, country?lang=hi-IN, unitedstates?lang=hi-IN",top_location,11700,837,936,1295
3,11,original sound - Justin Bucki,"testosterone?lang=hi-IN, anabolics?lang=hi-IN, winstrol?lang=hi-IN, anavar?lang=hi-IN, anadrol?lang=hi-IN, superdrol?lang=hi-IN, cyclereview?lang=hi-IN, testosteronelevels?lang=hi-IN, waterretention?lang=hi-IN, gains?lang=hi-IN, trt?lang=hi-IN, testosteronetop?lang=hi-IN",justin.bucki,118300,2629,9261,8829
3,12,"„The Four Seasons"" - Winter - part 1 60"" (Vivaldi) - Orchestra of Classical Music","leftovers?lang=hi-IN, bacteria?lang=hi-IN, fridge?lang=hi-IN, kitchen?lang=hi-IN, leftoverfood?lang=hi-IN, food?lang=hi-IN, dinner?lang=hi-IN, lunch?lang=hi-IN, cook?lang=hi-IN, cooking?lang=hi-IN, tupperware?lang=hi-IN, bacteria?lang=hi-IN, trueorfalse?lang=hi-IN, madamesweat?lang=hi-IN, madamesweatisconcerned?lang=hi-IN, kitchentips?lang=hi-IN, kitchentip?lang=hi-IN, cookingtip?lang=hi-IN, cookingadvice?lang=hi-IN, oldwivestales?lang=hi-IN, debunking?lang=hi-IN, safety?lang=hi-IN, foodsafety?lang=hi-IN, cookingsafety?lang=hi-IN",madamesweat,68800,1710,10300,16900
3,13,som original - Blackracemotos,,blackracemotos,1300000,4521,82600,23400
3,14,original sound - Matty McTech,"diy?lang=hi-IN, homeimprovement?lang=hi-IN, repair?lang=hi-IN",setupspawn,29800,177,15600,1602
3,15,original sound - Innerspark,"24?lang=hi-IN, barbaraoneill?lang=hi-IN, naturalremedies?lang=hi-IN",lnnerspark,3017,31,954,587
3,16,MGK freestyle whos in my top ten machine gun kelly - mgkmagic,"machinegunkelly?lang=hi-IN, mgk?lang=hi-IN, colsonbaker?lang=hi-IN",mgkmagic,30100,386,3245,1216
3,17,It is a long song with a strong mystery.(1041687) - syummacha,"lanadelrey?lang=hi-IN, musicindustrysecrets?lang=hi-IN, darkhollywood?lang=hi-IN, scary?lang=hi-IN, creepy?lang=hi-IN",grace.mitscherlich,507500,7549,71800,5244
3,18,original sound - ✨ True Crime With Bella ✨,"greenscreen?lang=hi-IN, homeless?lang=hi-IN, arrested?lang=hi-IN, bill?lang=hi-IN, law?lang=hi-IN, california?lang=hi-IN, oregon?lang=hi-IN, wyoming?lang=hi-IN, foryou?lang=hi-IN",teaandtruecrimewithbella,99600,8162,13700,7547
3,19,original sound - Caitlin Emiko,"iwastodayyearsold?lang=hi-IN, airpodhack?lang=hi-IN, airpods?lang=hi-IN",caitlin.emiko,745700,2967,141000,38400
3,20,Christmas standard song - 3KTrack,"bobkatter?lang=hi-IN, auspol?lang=hi-IN, christmas?lang=hi-IN, christmascountdown?lang=hi-IN, @sbsnews_au?lang=hi-IN",news.com.au,35200,438,3214,3368
3,21,"Creepy piano, ghost story horror ambient：L(1025873) - cowaii - Fear music encyclopedia","greenscreenvideo?lang=hi-IN, 2024?lang=hi-IN, blizzard?lang=hi-IN, chicagoblizzard?lang=hi-IN, fyp?lang=hi-IN, chicagoweather?lang=hi-IN, chicago?lang=hi-IN, freezing?lang=hi-IN",metacowboy,156600,4596,14500,12700
3,22,"original sound - Dr. Brian Hoeflinger, MD","doctor?lang=hi-IN, fyp?lang=hi-IN, lifestyle?lang=hi-IN",doctorhoeflinger,1200000,5755,50900,13000
3,23,Hard News - DM Production,"patrickmahomes?lang=hi-IN, chiefs?lang=hi-IN, taylorswift?lang=hi-IN, swifties?lang=hi-IN, riristea?lang=hi-IN, rivetsoro?lang=hi-IN",riristea,212300,282,4613,234
3,24,original sound - Jonathan Kaplan,,realdrbae,59400,1885,26900,6791
3,25,Follow Her - Zeeky Beats,greenscreen?lang=hi-IN,themedicarefamily,60000,3288,5158,13900
