batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Cassidy Huff,"fyp?lang=hi-IN, disability?lang=hi-IN, foryou?lang=hi-IN, disabled?lang=hi-IN, mercedes?lang=hi-IN, trend?lang=hi-IN, tiktok?lang=hi-IN, viral?lang=hi-IN, accessibility?lang=hi-IN, activism?lang=hi-IN, prosthesis?lang=hi-IN, hardofhearing?lang=hi-IN, prosthetic?lang=hi-IN, blind?lang=hi-IN, lowvision?lang=hi-IN, wheelchair?lang=hi-IN, wheelchairuser?lang=hi-IN, mobility?lang=hi-IN, mobilityaid?lang=hi-IN, deaf?lang=hi-IN, hearingaid?lang=hi-IN",casshuff,4500000,16000,295500,148200
1,1,original sound - Paul,,asher.lara,255300,1443,15800,1211
1,2,Originalton - marinas.poison,"fyp?lang=hi-IN, foryou?lang=hi-IN",imthe_annag,173600,847,13600,100
1,3,sonido original - El Ricardin,,ricardomendoza6180,1700000,24400,95500,94400
1,4,Aesthetic - Tollan Kim,"fyp?lang=hi-IN, movie?lang=hi-IN",lottietran,477100,984,29600,814
1,5,original sound - CFood_dbe,reels?lang=hi-IN,cfood_dbe,344000,2445,31800,7714
1,6,Moonee - El,"kingvon?lang=hi-IN, lildurk?lang=hi-IN, cryingbaby?lang=hi-IN, fyp%E3%82%B7?lang=hi-IN, rap?lang=hi-IN, hiphop?lang=hi-IN, kingvonoblock32?lang=hi-IN, fypage?lang=hi-IN, ripvon%F0%9F%92%94%F0%9F%95%8A%E2%9A%AB%EF%B8%8F?lang=hi-IN",kingvonoblock32,10900,117,938,65
1,7,original sound - Andreina Silva,@elliana.a.a?lang=hi-IN,andreinasilva3,81200,2868,11500,1012
1,8,original sound - ThatLittlePuff,"thatlittlepuff?lang=hi-IN, culinaryhacks?lang=hi-IN",thatlittlepuff,554600,795,40500,2894
1,9,apathy - Øneheart,jackdoherty?lang=hi-IN,jackdoherty.com,47800,623,6189,69
1,10,"Spooky, quiet, scary atmosphere piano songs - Skittlegirl Sound","conspiracy?lang=hi-IN, horror?lang=hi-IN, theory?lang=hi-IN, horrorstory?lang=hi-IN",horroriginz,54900,12300,10100,16400
2,0,original sound - Jack Doherty,"@mckinleyrichardson?lang=hi-IN, jackdoherty?lang=hi-IN",jackdoherty,23800,783,2194,85
2,1,Main Titles - Charlie Clouser,,omg.usa1607,28200,179,1855,879
2,2,original sound - Dollfacequana,"viral?lang=hi-IN, ilovemyson?lang=hi-IN, boymom?lang=hi-IN, dieveryrough?lang=hi-IN",dollfacequana,809100,3960,69200,16800
2,3,original sound - Zeyadeh Hetsler,"fyp?lang=hi-IN, tiktok?lang=hi-IN, tvshow?lang=hi-IN",zeyadeh.hetsler,48200,96,3361,32
2,4,original sound - Dantesmit.vsp,"@kayla_m_official?lang=hi-IN, @jakimsricecooker?lang=hi-IN",venicewong4u,80600,917,8677,581
2,5,original sound - Jack Doherty,jackdoherty?lang=hi-IN,jackdoherty,14700,704,919,25
2,6,Meow - Dust☆,,brentrivera,254700,515,14400,1400
2,7,original sound - Mind Blowing Facts,"randomfacts?lang=hi-IN, learnontiktok?lang=hi-IN, factsyoudidntknow?lang=hi-IN, random?lang=hi-IN, fact?lang=hi-IN, curiosities?lang=hi-IN, satisfying?lang=hi-IN, relaxing?lang=hi-IN",mindblowingfacts16,268200,26800,25200,237400
2,8,original sound - Wouldyourather!,"crocs?lang=hi-IN, game?lang=hi-IN, yeezyslides?lang=hi-IN, quiz?lang=hi-IN, trivia?lang=hi-IN, game?lang=hi-IN, thisorthatsblv?lang=hi-IN, crocs?lang=hi-IN, whatwouldyouratherhave?lang=hi-IN, fyp?lang=hi-IN, fyp%E3%82%B7%E3%82%9Aviral?lang=hi-IN, nyc?lang=hi-IN, newjersey?lang=hi-IN, newyorkcity?lang=hi-IN",wouldyourather.officiaal,1100,512,263,422
2,9,original sound - Ms.Friendly,"christmas?lang=hi-IN, christmascarols?lang=hi-IN, christmashoodcarols?lang=hi-IN, hoodcarols?lang=hi-IN, hoodchristmascarols?lang=hi-IN, stud?lang=hi-IN",_ms.friendly,1100000,5735,155200,14400
2,10,Gulp gulp - ☆,"@ishowrage4legendd?lang=hi-IN, xybca?lang=hi-IN, fyp%E3%82%B7?lang=hi-IN, friend?lang=hi-IN",h34rts_4u1,1500000,31000,304600,52200
2,11,original sound - Paul And Friends,,paulvufriends1,849000,15800,117400,6486
2,12,original sound - memeyang,"tiktok?lang=hi-IN, fyp?lang=hi-IN, film?lang=hi-IN",memeyang546,34100,94,3118,56
2,13,bent instrumental - ⚜️,"aesdr?lang=hi-IN, relatable?lang=hi-IN, viral?lang=hi-IN, fyp?lang=hi-IN, rizz?lang=hi-IN",yourkute,5517,24,667,14
2,14,original sound - Alexis,"fyp?lang=hi-IN, foryou?lang=hi-IN, foryoupage?lang=hi-IN, viral?lang=hi-IN, alexisdacreator?lang=hi-IN, xyzbca?lang=hi-IN",alexisdacreator,94200,1536,13600,557
2,15,original sound - Luminance Medical,"fy?lang=hi-IN, foryou?lang=hi-IN, fypage?lang=hi-IN, foryoupage?lang=hi-IN, you?lang=hi-IN, fyp%E3%82%B7?lang=hi-IN, fyp%E3%82%B7%E3%82%9Aviral?lang=hi-IN, popular?lang=hi-IN, drama?lang=hi-IN, tiktokmademebuyit?lang=hi-IN, xybca?lang=hi-IN, redlight?lang=hi-IN, skincareroutine?lang=hi-IN, skincare?lang=hi-IN, comedy?lang=hi-IN, funny?lang=hi-IN, eyebags?lang=hi-IN, brighteyes?lang=hi-IN",luminancered,15700,257,2227,85
2,16,sunet original - LukeDidThat,,lukedidthat.com,248500,1806,18500,1257
2,17,original sound - Major Boy,"viral?lang=hi-IN, fyp?lang=hi-IN",majorboy44,4064,46,144,20
