batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,lowe.dat - suritasarapist69,"@pkbsbl24?lang=hi-IN, fyp?lang=hi-IN, therealcoolspot?lang=hi-IN, glitch?lang=hi-IN, newtrend?lang=hi-IN, viral?lang=hi-IN, trending?lang=hi-IN, glitchoverlord?lang=hi-IN, glitchapocalypse?lang=hi-IN, new?lang=hi-IN",therealcoolspot,445500,2650,35900,1474
1,1,original sound - Sweetpea 😍 Her,,glxxmike,3300000,19700,267000,90100
1,2,bunyi asal - Pok Dik Muse - DikMat,"tiktokmademebuyit?lang=hi-IN, adhd?lang=hi-IN, trending?lang=hi-IN, musthave?lang=hi-IN",coldzshop,520799,4774,73700,18500
1,3,오리지널 사운드 - 🔗Aramkim🔗 - 2/14'200Day𝐀𝐑𝐀𝐌🔗,,aramkimc,8500000,127200,466600,304300
1,4,original sound - TheJoeRoganRewind,"fyp?lang=hi-IN, viral?lang=hi-IN, friends?lang=hi-IN",thejoeroganrewind,361800,2275,35200,834
1,5,ART - Jack Madden,"2023recap?lang=hi-IN, mua?lang=hi-IN, makeupartist?lang=hi-IN, mimles?lang=hi-IN, illusion?lang=hi-IN, illusionart?lang=hi-IN, trippy?lang=hi-IN, fyp?lang=hi-IN, foryou?lang=hi-IN, foryoupage?lang=hi-IN, painting?lang=hi-IN, painter?lang=hi-IN, illusionmakeup?lang=hi-IN, surreal?lang=hi-IN, surrealart?lang=hi-IN, surrealism?lang=hi-IN, art?lang=hi-IN, creative?lang=hi-IN, artist?lang=hi-IN, visualart?lang=hi-IN",mimles,120300,2332,9143,15300
1,6,original sound - 🎧♡,"@miraculousuniverseparis?lang=hi-IN, m?lang=hi-IN, miraculouscosplaym?lang=hi-IN, miraculousladybugl?lang=hi-IN, ladybugcosplayl?lang=hi-IN, ladybugandcatnoircatnoircosplay?lang=hi-IN",mrsgessleitalien,517200,777,44500,105200
1,7,suono originale - Random.-. edits,"foryou?lang=hi-IN, perte?lang=hi-IN, nalishforever?lang=hi-IN, nalishedits?lang=hi-IN, nidalwonder?lang=hi-IN, salishmatter?lang=hi-IN, like?lang=hi-IN, viral?lang=hi-IN, fpy?lang=hi-IN",_.random..__..edits._,2108,7,231,2
1,8,Yellow - S l o w e d • S o n g s,"cutedoggy?lang=hi-IN, doglovers?lang=hi-IN, petlovers?lang=hi-IN, goldenretrieverpuppy?lang=hi-IN, babytucker?lang=hi-IN, dog?lang=hi-IN, fypdog?lang=hi-IN, goldenpuppy?lang=hi-IN, dogtok?lang=hi-IN, goldenretriever?lang=hi-IN",goldenretrievertucker,292600,110400,116700,23000
1,9,الصوت الأصلي - MR BLUE,"stitch?lang=hi-IN, stitchlover?lang=hi-IN, halloween?lang=hi-IN, christmas?lang=hi-IN, tiktok?lang=hi-IN, foryou?lang=hi-IN, explore?lang=hi-IN, collectionstitch?lang=hi-IN, stitchstuff?lang=hi-IN, liloandstitch?lang=hi-IN, stitchandangel?lang=hi-IN, ohana?lang=hi-IN, disney?lang=hi-IN, edits?lang=hi-IN, artdigital?lang=hi-IN, edit?lang=hi-IN",mr.blue.heart,63600,20000,9248,278
2,0,original sound - Marrk Adams,"comedy?lang=hi-IN, viral?lang=hi-IN",_marrkadams89,5106,80,1034,100
2,1,original sound - Opulent Vision,"funny?lang=hi-IN, entertainment?lang=hi-IN, cubing?lang=hi-IN",opulentvision,19600,2225,4382,1133
2,2,original sound - Dailey,"@that_vs_them?lang=hi-IN, dumped?lang=hi-IN, breakup?lang=hi-IN, astrologytiktok?lang=hi-IN, zodiacsigns?lang=hi-IN, zodiac?lang=hi-IN, astrology?lang=hi-IN, freverunited?lang=hi-IN, freverambassador?lang=hi-IN, freverfamilyuk?lang=hi-IN, frever?lang=hi-IN",chloevirgo,60800,1695,6262,646
2,3,original sound - Fuzzy Friends,"dog?lang=hi-IN, dogs?lang=hi-IN, dogsoftiktok?lang=hi-IN, foryoupage?lang=hi-IN, doglovers?lang=hi-IN, funnytiktok?lang=hi-IN, trending?lang=hi-IN, labrador?lang=hi-IN, labradorretriever?lang=hi-IN, blacklab?lang=hi-IN, puppies?lang=hi-IN, puppies?lang=hi-IN, foryou?lang=hi-IN, fy?lang=hi-IN, fyp?lang=hi-IN, viral?lang=hi-IN, funny?lang=hi-IN, viralvideo?lang=hi-IN",fuzzyfriends07,299200,45600,46300,4128
2,4,original sound - The Relationship Hub,,xoteam,8405,38,460,9
2,5,Mi O Gbo Paaaaaa - DJ CORA,"bisipounds?lang=hi-IN, viral?lang=hi-IN, trending?lang=hi-IN, funny?lang=hi-IN",bisipounds2,252000,2113,10300,3237
2,6,Did you see the way he looked at me - Hannah,"fyp%E3%82%B7?lang=hi-IN, funny?lang=hi-IN",harperzilmer4,477700,5093,36900,4084
2,7,original sound - 𝓥𝓮𝔃♱,"meme?lang=hi-IN, edit?lang=hi-IN, funny?lang=hi-IN, viral?lang=hi-IN, edit?lang=hi-IN, vezify?lang=hi-IN, growup?lang=hi-IN, cringe?lang=hi-IN",vezify,282100,2024,62600,3114
2,8,original sound - La Tina Rusin,"escalator?lang=hi-IN, behindthescenes?lang=hi-IN, latinarusin?lang=hi-IN, @kcone_habibi?lang=hi-IN",latina_rusin_,43500,117,2608,595
