batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,son original - 🇲🇦⚔️,"football, morocco, portugal, dalot, worldcup, 2022, fyp, foryou, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral, fypage, viral, foryourpage, foru, foryou, moroccandefense",ymorocco,30900,211,2264,260
1,1,son original - JEUNE ENTREPRENEUR,,jpfanguin,58700,814,3565,248
1,2,original sound - CAR 🚗 CRASH,"carcrash, carcrashgame, games, gamer, gaming",cars___crash,6798,7,449,1007
1,3,som original - Thetop10bestvideogames,"topgames, mobilegames, bestgames, freegames, zooba",thetop10bestvideogames,12400,239,1886,59400
1,4,GASOLINA X SAVAGE DROP IT LIKE ITS HOT - Jeremiah Custodio,,_mah1nka,16100,510,851,160
1,5,original sound - Learn With Omateq,"moot, moots%3F, moots%3F%3F, goviral, howtogoviral, howtotiktok, learnwithomateq, tiktokgrowth, fyp, thatmiriam, miriam, foryou, foryoupage",learnwithomateq,175300,221500,13600,108900
1,6,son original - justt__aniaa,,justt__aniaa,84700,464,8365,246
1,7,son original - le rêve 💸,"le%C3%A7on, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral, filmado, film, le%C3%A7ondemorale, le%C3%A7ondevie, tiktokfilm, netflix2024, tiktokfilm, tiktokfilm2024, amour, vie, fyp",motivation_conseils_2.0,56900,674,7236,608
2,0,original sound - Jeremy Littel,"minnesota, winona, kickasslife, 1330331",jeremy_littel,333700,2065,43200,30400
2,1,Luxury Fashion - Max-Music,,kaif.money,2105,149,161,62
2,2,son original - AMADOU FALL,"camerountiktok%F0%9F%87%A8%F0%9F%87%B2, culture, tradition, ancetre, africa",amadoufal2,22200,1003,3266,1632
2,3,MONTAGEM CORAL 1.0 - HE'S BACKKK! - SHADXWLXRD,"siuuuuu, cr7",crlistianoronaldo,43100,672,3490,1228
2,4,Myuzgaza1 - كابتن ميوز (1),,mysterious__mystery,107000,2178,7346,6850
2,5,original sound - Best Tips,,besttips_t,5240,69,643,330
2,6,son original - L’oiseau 🦅,,luna_loiseau,436200,4997,31300,19200
2,7,original sound - Cole Newman,"artistsoftiktok, lifeontiktok",colescolor,563900,1368,19700,592
2,8,nhạc nền - zer0_us,,zer0_us,3418,36,333,75
2,9,original sound - ArabdeTiktok,"theory, conspiration, story",arabdetiktok_,610500,2218,51000,824
2,10,original sound - FastBull.com,"forex, fastbullsignal, crypto, chartpatterns",fastbullsignal,322500,1952,52200,5550
2,11,original sound - Hamazi ali Sahito,foryou,hamazialisahitogmail.com,44,0,2,0
2,12,son original - best moment,capcut,lionel_stanis241,38600,658,3578,2386
2,13,Love You So - The King Khan & BBQ Show,"funny, trending, fyp, funnyvideo",_respect.official,76300,121,4717,435
2,14,sonido original - BCN,tiktok_india,bcnm129,48900,87,5030,7204
2,15,son original - Dada,,iamdawss,186300,1798,18000,909
2,16,son original - MÉMÉ DE NAO 2ème comptes,cotedivoire%F0%9F%87%A8%F0%9F%87%AE,nao_show7,55300,1520,3490,997
2,17,original sound - FTBL_G.A.O.T🐐,,tiktok.followers313,39800,27200,3373,24200
2,18,Aesthetic - Tollan Kim,"fyp%E3%82%B7, learnontiktok, science",video.daily001,75700,3163,15700,45100
2,19,son original - JAPAN SAB 🐉,,japansab,119300,1566,7051,1067
2,20,son original - sahelinfo24h.2,,boukarysawadogo99,18100,59,1366,407
2,21,原创音乐 - 2222hh,,2222hh22,143200,1606,11300,6475
2,22,son original - didot2,"fyp, couplegoals, relatable, trending, viral, foryou, couplecomedy, relationship, couplestiktok, funny",raeandbabyc,41600,163,2027,1394
2,23,Danger - SoundAudio,,scaryvideomystery,8779,29,795,298
2,24,Oceans (Remastered 2023) - Riyanni,"filmclips, emotional, filmfran%C3%A7ais, emotions",96_food,36700,277,3564,368
2,25,original sound - Did U Know ?,"facts, randomfacts, curiosity, learning, factsyoudidntknow, fyp",diduk.now,102500,2385,14900,200600
2,26,original sound - Neema Pun,,skymysteryus3,3574,13,184,485
2,27,Suara Lucu Ketawa Ngakak - Rusli Ridwan,"funny, trending",usfunny3,605,0,85,60
3,0,Música Romántica - Pancho Barraza & Grupo Firme,"josetorreselreydealtomando, funny, viralvideo, josetorres, parati",loba3417,14900,3696,1033,305
3,1,The Oogum Boogum Song - Brenton Wood,,wrenniiie,1400000,11800,103300,30300
