batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,I Wouldnt Mind - ♱,"christiantiktok?lang=hi-IN, christianhumor?lang=hi-IN, christianjokes?lang=hi-IN, christiancomedy?lang=hi-IN, christian?lang=hi-IN, christianitytiktok?lang=hi-IN, godisgood?lang=hi-IN, jesussaves?lang=hi-IN, jesusislord?lang=hi-IN",dangmattsmith,163300,2911,21100,683
1,1,original sound - American High Shorts,"americanhighshorts?lang=hi-IN, jailbreak?lang=hi-IN, iphonehack?lang=hi-IN, tech?lang=hi-IN",americanhighshorts,785000,1356,53800,1672
1,2,original sound - MEDKOVA,"@medkovaofficial?lang=hi-IN, dance?lang=hi-IN, car?lang=hi-IN, funny?lang=hi-IN, nickkosir?lang=hi-IN",officialnickkosir,2300000,28300,171100,170500
1,3,original sound - WaterSplashX,"watergym?lang=hi-IN, waterfun?lang=hi-IN, watertoy?lang=hi-IN, watergun?lang=hi-IN, waterwar?lang=hi-IN, waterpark?lang=hi-IN",watersplashx,123600,1410,20800,11500
1,4,Aesthetic - Tollan Kim,"fyp?lang=hi-IN, movie?lang=hi-IN",lottietran,477100,983,29600,814
1,5,originalljud - PunchFlow,"fyp%E3%82%B7?lang=hi-IN, viral?lang=hi-IN, musthave?lang=hi-IN, tiktokmademebuyit?lang=hi-IN, christmasgift?lang=hi-IN, amazonfinds?lang=hi-IN",punchflow.official,375000,3023,48200,12300
1,6,DEFINITIVA - LiL CaKe & MC Caverinha,,mellissvalenailen,379300,639,16600,1104
1,7,original sound - Siarly 🍭,,cheffsiarlyy,349100,1131,24500,1661
1,8,original sound - European kid,,theeuropeankid,696500,2037,28700,1866
1,9,follow ladvblep - julie,,aagnnesaaa,111300,298,9798,489
1,10,原聲 - IMZ1 | GIRLS BAND,,kagiristwins,50300,483,3161,168
2,0,Le Monde - From Talk to Me - Richard Carter,,drewdirksen,29200,65,1648,116
2,1,original sound - T@$H,"fyp?lang=hi-IN, act?lang=hi-IN, fypage?lang=hi-IN",brianna_faison,33800,323,7365,278
2,2,original sound - Let’s Goal Up,,ammarise,69400,46,3167,374
2,3,оригинальный звук - vipmusic707🫶🏼❤️‍🔥,,nurbolat_officiall,77800,627,3389,735
2,4,Fireball Challenge - 🕺🏼Hoodie fam🌏,"fireballchallenge?lang=hi-IN, bye2023?lang=hi-IN",lui_kelly,24600,199,3062,912
2,5,Fluffing a Duck - Kevin MacLeod,,whereis3mily,176800,251,7940,72
2,6,original sound - CFood_dbe,reels?lang=hi-IN,cfood_dbe,343800,2444,31700,7709
2,7,original sound - Avatar<3 (peters version),"robbiekay?lang=hi-IN, peterpan?lang=hi-IN, peterpanouat?lang=hi-IN, peterpanedit?lang=hi-IN, peterpanouatedit?lang=hi-IN",..thewayofthewater,184,3,43,1
2,8,nhạc nền - Funnymeme,,funnymeme.us3,61800,748,11200,1322
2,9,original sound - CardiClip🎥,"cardib?lang=hi-IN, breakup?lang=hi-IN",cardiiclips,40400,84,1500,195
2,10,original sound - apsjdbks,,brookemonk_,1100000,3461,60900,3467
2,11,original sound - bladebrella.com,,bladebrella.com,614800,3177,70600,10300
2,12,No Confío - Jay Wheeler & El Alfa & DJ Nelson,,angel_ufb,17800,172,1063,71
2,13,الصوت الأصلي - ديري,"fyp?lang=hi-IN, funnyvideos?lang=hi-IN, funny?lang=hi-IN, trending?lang=hi-IN",_funny.official,903,3,60,10
2,14,SkeeYee - Sexyy Red,"@stanleybrand?lang=hi-IN, foryoupage?lang=hi-IN, stanley?lang=hi-IN, stanleycup?lang=hi-IN, stanleycupdamaged?lang=hi-IN",thatonetall7ftblonde,9542,79,197,83
