batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ItsAndrewz🥴,,itsandrewz,625700,5482,81000,12800
1,1,sunet original - Victor drx99,"makeup?lang=hi-IN, lipgloss?lang=hi-IN, bigfamily?lang=hi-IN, notenoughnelsons?lang=hi-IN, nenfam?lang=hi-IN, viral?lang=hi-IN, paisleenelson?lang=hi-IN",notenoughnelsonsofficial,222700,2216,16100,657
1,2,original sound - Cassidy Huff,"fyp?lang=hi-IN, disability?lang=hi-IN, foryou?lang=hi-IN, disabled?lang=hi-IN, mercedes?lang=hi-IN, trend?lang=hi-IN, tiktok?lang=hi-IN, viral?lang=hi-IN, accessibility?lang=hi-IN, activism?lang=hi-IN, prosthesis?lang=hi-IN, hardofhearing?lang=hi-IN, prosthetic?lang=hi-IN, blind?lang=hi-IN, lowvision?lang=hi-IN, wheelchair?lang=hi-IN, wheelchairuser?lang=hi-IN, mobility?lang=hi-IN, mobilityaid?lang=hi-IN, deaf?lang=hi-IN, hearingaid?lang=hi-IN",casshuff,4500000,16000,295400,148100
1,3,sonido original - Erick_aep🎗️,"capcut?lang=hi-IN, capcutplantilla?lang=hi-IN, iamferv?lang=hi-IN, velocity?lang=hi-IN, erick_aep?lang=hi-IN, apoyo%3F?lang=hi-IN, fyp%E3%82%B7?lang=hi-IN, foryou?lang=hi-IN, parati?lang=hi-IN, viralvideo?lang=hi-IN, aftereffects?lang=hi-IN",erick_aep,126800,1714,19200,920
1,4,som original - Tal pai tal filho,,babyjoaomiguel07,2400000,34800,174300,172200
1,5,Asn - thsituan._.,,ccabots,203700,4733,125400,3831
1,6,original sound - Modeli,,smelimodeli,177000,875,48800,1093
1,7,original sound - Chris and jasmin,"giveaway?lang=hi-IN, longervideos?lang=hi-IN, fyp?lang=hi-IN, viral?lang=hi-IN, trending?lang=hi-IN",chrisandjasmin,17100,876,1865,1002
1,8,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,@gavinmagnus?lang=hi-IN,lovealwayspiper,144500,3762,10500,823
1,9,For Whom the Bell Tolls - With Vocals Removed - Can You Rock?,"fyp?lang=hi-IN, relatable?lang=hi-IN",lelasohna,36700,136,5202,197
1,10,som original - riele_x_jace,"jaele?lang=hi-IN, jacenorman?lang=hi-IN, rieledowns?lang=hi-IN, henrydanger?lang=hi-IN, chenry?lang=hi-IN",riele_x_jace,128199,906,8448,497
2,0,"Fine, I'll Do It Myself - turkunsesii",igmirandahhmarie?lang=hi-IN,ogmirandah,34600,188,3379,245
