batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - MEDKOVA,"@medkovaofficial?lang=hi-IN, dance?lang=hi-IN, car?lang=hi-IN, funny?lang=hi-IN, nickkosir?lang=hi-IN",officialnickkosir,2300000,28300,171200,170600
1,1,original sound - fr0sty_rick,"fyp%E3%82%B7?lang=hi-IN, relatable?lang=hi-IN, trending?lang=hi-IN, aylecia?lang=hi-IN, blowthisup?lang=hi-IN, viral?lang=hi-IN, qtips?lang=hi-IN",leci.bby,280700,628,15600,165
1,2,Originalton - ✰,"lowrisejeans?lang=hi-IN, flarepants?lang=hi-IN, skims?lang=hi-IN, jewelry?lang=hi-IN, hairstyle?lang=hi-IN, ootd?lang=hi-IN, outfitinspo?lang=hi-IN, makeup?lang=hi-IN",leanortizz,1200000,3925,90400,3764
2,0,original sound - Kenayo Frederick,"fyp?lang=hi-IN, fu?lang=hi-IN, freesaucegod?lang=hi-IN, highlightertutorial?lang=hi-IN",nhlfreesaucegod,275400,1655,100400,4397
2,1,Love You So - The King Khan & BBQ Show,,chypdeplo1,3300000,58600,651900,88300
2,2,original sound - eminem 😉 >>,"fit?lang=hi-IN, fitness?lang=hi-IN, fittok?lang=hi-IN, fitcheck?lang=hi-IN, outfit?lang=hi-IN, outfitideas?lang=hi-IN, lululemon?lang=hi-IN, eminem?lang=hi-IN, polishgirl?lang=hi-IN, poland?lang=hi-IN, polish?lang=hi-IN",imcocolemonxoxo,67100,795,228700,493
2,3,original sound - Nathan Legagnoux,"fyp%E3%82%B7%E3%82%9A?lang=hi-IN, foryoupage?lang=hi-IN, specialforces?lang=hi-IN, soldier?lang=hi-IN, military?lang=hi-IN, militaryedit?lang=hi-IN",nathan.legagnoux,624400,4796,169800,25900
2,4,I Have No Enemies - ★DGK132105,,itsmiawaifu,46100,1118,34700,1586
2,5,original sound - Caylus,,infinite,41500,1233,3684,241
2,6,Following just the New tiktoker - TikTok Queen🇧🇪 🇮🇹,"light4198?lang=hi-IN, queen_zoei?lang=hi-IN, queenzoeforever?lang=hi-IN",light4198,102300,75100,82700,23200
2,7,nhạc nền - us.cominghome.99,"cominghome?lang=hi-IN, surprise?lang=hi-IN, soldiercominghome?lang=hi-IN, military?lang=hi-IN, viralvideo?lang=hi-IN, fyp?lang=hi-IN",us.cominghome.99,11500,256,9972,73
3,0,original sound - Deesh🌹,@kellyann2812?lang=hi-IN,baddiegyals_,124300,566,8143,750
3,1,original sound - Paul Olima,"Flying?lang=hi-IN, Plane?lang=hi-IN, Airports?lang=hi-IN, @svengudvunsun?lang=hi-IN, @meettheharrisons?lang=hi-IN, @emilyfayemiller?lang=hi-IN",olima_omega,209700,1464,16800,3701
3,2,original sound - torross.crafted,"leatherasmr?lang=hi-IN, leathercraft?lang=hi-IN",torross.crafted,4300000,26200,277900,42000
3,3,Barbie World (with Aqua) [From Barbie The Album] - Nicki Minaj & Ice Spice & Aqua,"icespice?lang=hi-IN, munch?lang=hi-IN, icespiceconcert?lang=hi-IN, fyp?lang=hi-IN, foryou?lang=hi-IN, concert?lang=hi-IN, dansechallenge?lang=hi-IN, pourtoi?lang=hi-IN",icee_spiceefan,100100,1494,10200,1394
3,4,original sound - family_guy_clips_only2,,curdledcreamcheese,627700,3102,23300,10300
3,5,som original - Tal pai tal filho,,babyjoaomiguel07,2400000,34700,173600,171400
3,6,original sound - JSCM_movies,"movies?lang=hi-IN, foryou?lang=hi-IN, movie?lang=hi-IN, movieclips?lang=hi-IN, fyp?lang=hi-IN",jscm_movies6,596600,19900,115400,13100
3,7,one of us is gonna have to change - xoxoclips,@taylorlautner?lang=hi-IN,mrstaylautner,2500000,5145,57000,27700
3,8,summer walkerr - ★,,adore._payton,36,2,3,0
3,9,الصوت الأصلي - كود نون,"%D9%83%D9%88%D8%AF_%D9%86%D9%88%D9%86_%D8%AC%D8%AF%D9%8A%D8%AF?lang=hi-IN, %D9%83%D9%88%D8%AF_%D9%86%D9%88%D9%86laal?lang=hi-IN",payahyat6ej,4054,2,3221,68000
3,10,"i just farted - 𖦹 jelly, 🪲","sama28?lang=hi-IN, fyp%E3%82%B7?lang=hi-IN, floptok?lang=hi-IN, relatable?lang=hi-IN, tiktoksa?lang=hi-IN",y2k_kitty_,1500000,20200,151200,32100
3,11,original sound - Holden Davenport,riddle?lang=hi-IN,holdendavenport,5870,870,537,76
3,12,Love Is Beautifully Painful (Ghost Duet Version) - Darkrose,"fyp?lang=hi-IN, foryou?lang=hi-IN, foryoupage?lang=hi-IN, emotional?lang=hi-IN, dad?lang=hi-IN, son?lang=hi-IN, trans?lang=hi-IN, viral?lang=hi-IN",dailytokky,391200,6761,51100,7184
3,13,original sound - vicmram,,lelasohna,34900,124,9076,262
3,14,original sound - Modeli,,smelimodeli,176800,870,48700,1092
3,15,som original - lalarinha,,breckiehill,74600,1157,84400,783
3,16,الصوت الأصلي - يمنى السيد,"%D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_%D8%B3%D9%88%D8%B1%D9%8A%D9%87_%D8%AF%D8%B1%D8%A7%D9%85%D8%A7?lang=hi-IN, %D8%AC%D9%87%D8%A7%D8%AF_%D8%A7%D9%84%D8%B4%D9%85%D8%B1%D9%8A%F0%9F%92%99?lang=hi-IN, %D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_%D8%B3%D9%88%D8%B1%D9%8A%D9%87?lang=hi-IN, %D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_?lang=hi-IN",ymnaahajhmod,41800,1470,8546,1664
3,17,original sound - Gary The RC car,"ica?lang=hi-IN, sverige?lang=hi-IN, sweden?lang=hi-IN, rccar?lang=hi-IN, rc?lang=hi-IN",garytherccar,160500,576,14600,1744
