batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,nhạc nền - Kiara,"salishmatter?lang=de-DE, hudsonmatter?lang=de-DE, saysaymatte?lang=de-DE, saymatte?lang=de-DE, fatherdaughter?lang=de-DE, date?lang=de-DE, daughter?lang=de-DE, mydaughter?lang=de-DE, viral?lang=de-DE, trending?lang=de-DE, fyp?lang=de-DE, saysaymattter?lang=de-DE",kiara_fanus,283000,1097,23000,609
1,1,original sound - Boy Alone,,boy_alone92,78000,21700,5686,63200
1,2,оригинальный звук - krs050200,"foryoupage?lang=de-DE, usedmobile1?lang=de-DE, zamzamelectronics?lang=de-DE, foryou?lang=de-DE",usdmobile.1,280600,10900,17900,7237
1,3,original sound - ★ seplix,,koralbez,757200,8137,44900,17000
1,4,original sound - Sanya,@lollyhairstore?lang=de-DE,itssanya.1,233800,2784,24200,233
1,5,dance the night away sped - 💗 S O U N D S 🐆,"@islayedallday?lang=de-DE, fyp?lang=de-DE, viral?lang=de-DE, xyzbca?lang=de-DE, nails?lang=de-DE",random_4025,27300,6606,5824,434
1,6,original sound - Stan :),"girlsfacts?lang=de-DE, boycode?lang=de-DE, boysfacts?lang=de-DE, girlsadvice?lang=de-DE, boys?lang=de-DE, girls?lang=de-DE, girlscode?lang=de-DE, advice?lang=de-DE, butterflies?lang=de-DE, girlslove?lang=de-DE",liamadvice3,9936,37,1214,309
1,7,original sound - Jayvibye☀️,"jayvibye?lang=de-DE, viral?lang=de-DE, trending?lang=de-DE, fyppppppppppppppppppppppp?lang=de-DE",jayvibye,9523,7158,640,2843
1,8,Let him cook x Imperius on all platforms - Caleb,,array318,1600000,7851,130600,22500
1,9,Yae Miko - Bayanaka,,urmuminbackrooms,2000000,159300,215000,33600
1,10,original sound - TheMagicMatt,"lljw?lang=de-DE, birthday?lang=de-DE, tribute?lang=de-DE, 25?lang=de-DE",themagicmatt,277700,4595,40100,1209
1,11,Fluffing a Duck - Kevin MacLeod,,itsjojosiwa,20300,182,367,66
2,0,son original - THE NEWS,"storm?lang=de-DE, uk?lang=de-DE, weather?lang=de-DE, christmas?lang=de-DE, foryou?lang=de-DE, viral?lang=de-DE",the_news26,38900,1330,3542,2777
2,1,เสียงต้นฉบับ - 𝙎𝙊𝙉𝙂𝙏𝙃𝙊𝙈 𝙀𝘿𝙄𝙏.,"germany?lang=de-DE, footage?lang=de-DE, HD?lang=de-DE, history?lang=de-DE, airforce?lang=de-DE, ww2history?lang=de-DE, germanww2?lang=de-DE, germanww2history?lang=de-DE, editwar?lang=de-DE, army?lang=de-DE, edits?lang=de-DE",songthom2345,2924,33,823,100
