batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Wajid.Playz,"pubgmobile?lang=de-DE, pubgmnextstarprogram?lang=de-DE, pubgmobilec6s16?lang=de-DE",wajidplayz,49300,338,4703,734
1,1,original sound - ✌ peace 💋lovers ♥,,entertainmentonly18,17500,114,2293,27
1,2,Ciwan Baba Dg Dg - CIWANBABALIVE,"ceren1v99?lang=de-DE, kurdooo?lang=de-DE, k%C3%BCrtk%C4%B1z%C4%B1%F0%9F%8C%B9%F0%9F%95%8A?lang=de-DE",ceroo_1v99,4664,142,159,14
1,3,Savage - Megan Thee Stallion,"gymnastics?lang=de-DE, backflip?lang=de-DE",naladaddyy,12800,110,1776,35
1,4,Aesthetic - Tollan Kim,"chinesefood?lang=de-DE, foodshare?lang=de-DE, foodtutorial?lang=de-DE, tiktokfood?lang=de-DE, usa?lang=de-DE, asmr?lang=de-DE",share.chinese.foo,173600,1234,32900,23600
1,5,original sound - opal jules,"storytime?lang=de-DE, grwm?lang=de-DE",ojopaljules,41000,138,2170,30
1,6,оригинальный звук - KNYAZ,,knyazfamily,14200,323,655,109
1,7,Love You So - The King Khan & BBQ Show,"reflex?lang=de-DE, pubgmobile?lang=de-DE, %D8%A7%D9%83%D8%B3%D8%A8%D9%84%D9%88%D8%B1?lang=de-DE, trending?lang=de-DE, fyp?lang=de-DE, sensitivitypubg?lang=de-DE, foryoupage?lang=de-DE, viral?lang=de-DE, typ?lang=de-DE",1star.reflex,3989,128,590,56
1,8,الصوت الأصلي - المنشد/ماجد الرسلاني,"@direksiyonhocasi_fatma?lang=de-DE, %C5%9F%C4%B1rdanc%C4%B1mehmet%F0%9F%98%82%E2%9D%A4%EF%B8%8F?lang=de-DE, s%C4%B1rdanc%C4%B1mehmet?lang=de-DE, %C5%9F%C4%B1rdanc%C4%B1?lang=de-DE, %C5%9F%C4%B1rdanc%C4%B1mehmetdubai?lang=de-DE, %C5%9F%C4%B1rdanc%C4%B1mehmet?lang=de-DE",sirdancimehmet,38900,264,1407,93
1,9,original sound - •⊹٭𝕮𝖔𝖘𝖒𝖔٭⊹•,"therian?lang=de-DE, quadrobics?lang=de-DE, therianthropy?lang=de-DE, theriancommunity?lang=de-DE, quads?lang=de-DE, therianpride?lang=de-DE, alterhumancommunity?lang=de-DE, otherkincommunity?lang=de-DE, age14?lang=de-DE, meow?lang=de-DE, theriantiktok?lang=de-DE, capcut?lang=de-DE",0val9,62,10,12,0
