batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Dolphin,"so_sweet%F0%9F%91%A9%E2%80%8D%E2%9D%A4%EF%B8%8F%E2%80%8D%F0%9F%91%A8%F0%9F%98%8D?lang=de-DE, fyp%E3%82%B7%E3%82%9Aviral%F0%9F%96%A4tiktok?lang=de-DE, cutecouple?lang=de-DE, fyp?lang=de-DE, douyin%E6%8A%96%E9%9F%B3?lang=de-DE, tiktokchina?lang=de-DE",dolphinlovel0,2651,14,392,128
1,1,original sound - The YUH Family,"couples?lang=de-DE, girlfriend?lang=de-DE, boyfriend?lang=de-DE, couplegoals?lang=de-DE, couplecomedy?lang=de-DE, couple?lang=de-DE, foodie?lang=de-DE, foodlover?lang=de-DE, sushi?lang=de-DE",yuhfamjosh,128600,497,11400,191
1,2,original sound - DomiX 🎵🎧,"fyp?lang=de-DE, mrbeast?lang=de-DE, viralvideo?lang=de-DE",_shorts_stories,32299,572,3597,425
1,3,original sound - Kriss&Esme,"grwmroutine?lang=de-DE, grwmforschool?lang=de-DE, grwm?lang=de-DE, sweatpantseason?lang=de-DE, grwmmakeup?lang=de-DE",krissleos,282600,1689,21500,323
1,4,original sound - Zayaan,"spotifywrapped?lang=de-DE, spotify?lang=de-DE, zayaanvids?lang=de-DE, zayaan?lang=de-DE, greenscreen?lang=de-DE",zayaan4,514799,3499,75500,1172
1,5,original sound - Lara,"soreloser?lang=de-DE, fyp?lang=de-DE, funny?lang=de-DE, game?lang=de-DE, foryou?lang=de-DE, trending?lang=de-DE, trendy?lang=de-DE",larad_official,4099999,24200,209800,213500
1,6,Creepy simple horror ambient(1270589) - howlingindicator,,saucyvidzguy,122100,9073,19300,226700
1,7,original sound - stephxlac,"pregnant?lang=de-DE, pregnanttiktok?lang=de-DE, pregnant%F0%9F%A4%B0?lang=de-DE, genderreveal?lang=de-DE, mom?lang=de-DE, parents?lang=de-DE",stephxlac,744900,5869,58200,2016
1,8,original sound - الإختراع,"%D8%A7%D9%84%D8%AD%D8%A7%D8%AC%D8%A9_%D8%A7%D9%85_%D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D8%B1%D8%A7%D8%B9?lang=de-DE, %D8%A7%D9%84%D8%A7%D8%AE%D8%AA%D8%B1%D8%A7%D8%B9?lang=de-DE, elekhtra3?lang=de-DE",elekhtra3,3645,40,743,79
1,9,Rave no Escurinho Bota a Mão na Parede - Davizin & MC TOPRE,,di1araa.s,392500,2172,30800,1935
1,10,Copines - Aya Nakamura,"timtin?lang=de-DE, crazycasa?lang=de-DE, fyp?lang=de-DE, americanschools?lang=de-DE, usa?lang=de-DE",timtinfamily,20700,389,2319,183
