batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Following just the New tiktoker - TikTok Queen🇧🇪 🇮🇹,"empress_d?lang=de-DE, empress_dor?lang=de-DE, fyp?lang=de-DE, fyp%E3%82%B7%E3%82%9Aviral?lang=de-DE, foryou?lang=de-DE",empress_dor,9916,16000,3403,3298
1,1,original sound - user89330184524,"understandgirls?lang=de-DE, girlsfacts?lang=de-DE, turnoffs?lang=de-DE, advice?lang=de-DE, boys?lang=de-DE, tips?lang=de-DE, girls?lang=de-DE, butterflies?lang=de-DE, language?lang=de-DE, exposing?lang=de-DE, kissing?lang=de-DE, boycode?lang=de-DE, turnons?lang=de-DE, boysfacts?lang=de-DE, guys?lang=de-DE",advicewithdavid,6884,50,999,257
1,2,original sound - mckinley richardson,@jackdoherty?lang=de-DE,mckinleyrichardson,43700,180,3468,50
1,3,original sound - Holden Davenport,@ashperez201?lang=de-DE,holdendavenport,250700,11300,27100,3414
1,4,original sound - Royltyfamily,"youngmom?lang=de-DE, momandsongoals?lang=de-DE, familyphotos?lang=de-DE, kingferranedit?lang=de-DE, plsfyp?lang=de-DE, andreaespadatv?lang=de-DE, plsdontflop?lang=de-DE, ferranlepine?lang=de-DE, likes?lang=de-DE, blowthisup?lang=de-DE, momandsonforever?lang=de-DE, ilovemyson?lang=de-DE, ferranandsalish?lang=de-DE, tiktok?lang=de-DE, tiktokplsfypthis?lang=de-DE, youtubersvstiktokers?lang=de-DE, youtubeshorts?lang=de-DE, goviralplease?lang=de-DE, goviral?lang=de-DE, ferransdad?lang=de-DE, momandsontiktok?lang=de-DE, ilovemymom?lang=de-DE, momandsonbond?lang=de-DE",royltyfamily070,110000,0,7018,200
1,5,som original - Mandelão 48por48,"capcut?lang=de-DE, fyp?lang=de-DE, trending?lang=de-DE, foryou?lang=de-DE, roblox?lang=de-DE, quate_0?lang=de-DE",quate_0,7575,14600,1843,285
1,6,original sound - Lala,"foryou?lang=de-DE, fyp?lang=de-DE, christmaseve?lang=de-DE, perfume?lang=de-DE, gift?lang=de-DE, billieeilish?lang=de-DE",lala_sadii,293300,3317,17700,497
1,7,original sound - Kevin Silberman,"fyp?lang=de-DE, teachersoftiktok?lang=de-DE, nappingclass?lang=de-DE",silb0017,306000,0,22900,1937
1,8,الصوت الأصلي - MR BLUE,"stitch?lang=de-DE, stitchlover?lang=de-DE, halloween?lang=de-DE, christmas?lang=de-DE, tiktok?lang=de-DE, foryou?lang=de-DE, explore?lang=de-DE, collectionstitch?lang=de-DE, stitchstuff?lang=de-DE, liloandstitch?lang=de-DE, stitchandangel?lang=de-DE, ohana?lang=de-DE, disney?lang=de-DE, edits?lang=de-DE, artdigital?lang=de-DE, edit?lang=de-DE",mr.blue.heart,62600,19800,9136,275
1,9,original sound - rated r,"fyp?lang=de-DE, gatorade?lang=de-DE, drinkprime?lang=de-DE",playboyjuju,221700,2282,25500,2932
