batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ItsAndrewz🥴,,itsandrewz,626700,5581,81300,12800
1,1,,,aubreykeeyyysss,30400,1340,1129,120
1,2,,,kimberly.loaiza,704800,5478,46500,9784
1,3,,"fyp%E3%82%B7, relatable, trending, aylecia, blowthisup, viral, qtips",,280800,629,15600,166
1,4,,"teachersoftiktok, teacher, teachertok, highschoolteacher, music",,2200000,14900,204100,4592
1,5,,,,335200,7148,30200,2822
1,6,,fyp%E3%82%B7,,336100,1022,50000,2053
1,7,,@bellapayton12,,282300,794,14900,6249
2,0,,"funteacher, teachersoftiktok, school",,1600000,933,118700,990
2,1,,"roblox, robloxfyp, fyp, relatable, xyzbca",,202800,4907,22800,612
2,2,,"fyp, xyzbca, viral",,1900000,9211,158200,17300
2,3,,,brentrivera,254700,516,14400,1400
2,4,,"@lokitheturkey, experiment, ballon, test, fyp",houseofhighlights,147100,986,9562,881
2,5,,"@bbelllav_, 6foot10, 4foot8, fyp, talltok, heightdifference",,319100,4130,17600,4290
2,6,,"fyp%E3%82%B7, thegrinch, twins, finalsweek",,123800,480,15100,1335
2,7,,"fyp%E3%82%B7, viral, trending, dreads, locs",,1300000,63400,101400,6751
2,8,,,,358200,6186,30400,657
2,9,,"crime, theft, gift, giftcards, store, christmas, criminal, thief, saftey, security",,694500,15100,71900,129000
2,10,,"@laineywilson, singingbarber",,4099999,94800,282700,115100
2,11,,"tmnt, ninjaturtles, fyp, raphael, viral, trending",,1200000,9245,124400,17300
2,12,,"ootd, outfitinspo, fashion, fitcheck, ootw",,687300,1772,67200,1944
2,13,,"fyp, trending, dogsoftiktok, foryoupage",,3700000,21900,280500,66500
2,14,,"generations, generation, fyp, fyp%E3%82%B7, foryou, trending, fish, fishing, fishtok",,115100,6131,6086,1712
2,15,,,,1200000,2227,119500,2387
2,16,,,,1000000,2658,108600,18600
2,17,,"fyp, sleepingschedule, relatable",,646900,3533,79800,4801
2,18,,"@2o9.juniorrr, @just_seann2, viral, fyp, princesos, junje",,402400,724,26000,367
2,19,,peachyslimes,,191800,560,7683,105
2,20,,"fyp, fyp%E3%82%B7, foryou, koy, emo, princess, goodgirl, police, chickfila, bffs",,901400,1706,74200,3357
2,21,,"christmas2024, merrychristmas, jesusname, lordamen, happybirthday, thankgod, jesuschrist, america",,402600,47300,42000,53400
2,22,,"@chasewright82, shopecx, ecxscootershop, shopriderowned, scootering, customscooter, scootershop",,89900,2613,9556,270
2,23,,"fyp%E3%83%84, foryoupage, identicaltwins, dance",,1200000,2926,176100,7678
2,24,,"johnnieguilbert, emo, johnnieguilbertedit, johnieguilbertedits, foryou, fyp%E3%82%B7, preppy, fyp, fyppppppppppppppppppppppp, foryoupageofficiall, foryoupage, pretty, hot, johnnieguilbertclips, tarayummy, tarayummyclip, tara, @johnnieguilbertreal, @tarayummy",,375500,649,16600,757
2,25,,"bladeball, roblox, infinity, duolingo, bladeballclips, bladeballroblox",,562200,2545,129300,2897
2,26,,,,1300000,3237,75400,3289
2,27,,,keniaos,1600000,12100,77000,6330
2,28,,"lifehacks, didyouknow, todayyearsold, fyp",,66500,505,5183,498
3,0,original sound - Prospering,,jprospering,325100,1400,25800,3466
3,1,original sound - Toyy,"friends, paramore, herway, herwaychallenge, presidentdeborahalivilliams, deborahaliwilliams, floptok, flopera",toyyii_,225400,892,25900,1663
3,2,original sound - The Antiquated Gent,"@maximfeyenoord, theantiquatedgent, asmr, fyp, shavetiktok, replyingtocomments, shavescience",theantiquatedgent,422800,16500,21500,347
3,3,Ick - Alt Ending - Lay Bankz,"fyp, foryou, viral",xo.miya7,577000,3101,51900,1956
3,4,original sound - rube🎧,"fyp%E3%82%B7, rubequartz, rubediamond, actors, actress, blm, foryou, trending, edit, xyzcba, viral, @dannyversal, @wtchfies",rubediamond,294000,3078,45400,873
3,5,MONACO - Bad Bunny,tall,thattallfamily,132500,888,5182,1029
3,6,Raise your glass - Speed up songs ♡,"fyp, braces, trending",autumnnmonique,272000,3026,21300,658
3,7,original sound - mzmcu,"edit, spiderman, theamazingspiderman, andrewgarfield, aftereffects",mzmcu,1300000,2556,166400,8425
3,8,original sound - Michael And Friends,,michaelvufriends,169400,15000,18300,22000
3,9,original sound - Him09,"fyp, nfl",emrylamberson6,2200000,6114,225500,14800
3,10,Una Vaina Loca - Fuego,,nicollefigueroaa,4099999,11300,171000,13500
3,11,original sound - Brooke 👩🏼‍🎤,"fyp, viral, trending, twins",ayetaetae_,663200,1299,105000,6532
3,12,original sound - ★𝐩𝐚𝐢𝐬𝐥𝐞𝐲★,"fyp%E3%82%B7, relatable, fyppppppppppppppppppppppp, realization, foryoupage, blowthisup, foryou, trending, thefloridaproject",morasecreate_page2,613200,12200,60600,5421
3,13,Oi - My Soul Gone,"fyp, fortnite, fortniteclips, fortnitememes, fortnitefunny, fortnitedance, foryou, foryoupage, foryourpage, fyp%E3%82%B7, trending",whyisbottaken,1800000,6859,214400,21600
3,14,original sound - Matt Mitchell,"stanleycup, comedy, sketch",alostrich,2400000,15000,112500,235400
3,15,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"boardgames, gamenight, couple, fun",games4two,38700,66,1534,190
3,16,original sound - TrainPal,"dogsoftiktok, fyp",nadaliaaaa,7900000,19100,345000,75800
3,17,Te Llenaste - El Alfa & Yomel El Meloso & El Fother,"@user1760982938853, fyp%E3%82%B7, cutebaby, babyfever, trending",queen_kye18,44300,1053,2394,420
3,18,original sound - Basi,"fyp, foryourpage, foryoupage, mexico, hispanic, childhood, mexicanlife, hispanictiktok, latinotiktok, mexicanmom, mexicandad",basii_17,323400,3345,54900,4987
3,19,7AM (Slowed + Reverb) - adrian,"trending, gaming, viral, fortnite, fortniteog, foryoupage, mulletmace, fortnitetipsandtricks, fortnitezerobuild",mulletmace,709700,8194,241000,35100
3,20,Love You So - The King Khan & BBQ Show,,beudoan17a11,659700,10400,180100,51900
3,21,PISTOL PACCIN - NLE Choppa & BigXthaPlug,,michelleotp,3300000,7708,156700,8113
3,22,original sound - David Lawson,"fyp, relatable, trending, aylecia, brother",leci.bby,758100,6526,57000,29900
3,23,original sound - Nathan Doan,"skit, comedy, memes, anime",nathandoancomedy,797100,2364,72100,7659
3,24,sinjin drowning - V,@harperzilmer4,katemaries,278900,730,20100,377
3,25,original sound - Daniel LaBelle,,daniel.labelle,800900,3696,45400,31600
4,0,original sound - Kervo.dolo,,kervo.dolo,2100000,16700,207500,43900
4,1,Mii Music but It Makes You Uncomfortable - lukeitslukas,"fortnite, fortniteclips, fortnitememes",morbidfat,493000,5413,36500,3467
4,2,bounce (i just wanna dance) - фрози & joyful,@icanteven,barstoolsports,4300000,37700,220200,87300
4,3,original sound - Mikey,"icespice, foryou, viral, dance, animation, toad, fyp, blender, blender3d, 3danimation",xickel,1700000,19300,295100,115800
4,4,GoodGooglyMooglyyy - Undergroundmusiclover,,brookemonk_,781300,7508,57500,10100
4,5,original sound - #getactive🫵🏾,"tommytheclownedit, fyp%E3%82%B7, tommytheclownn, ifollowcommunityguidlines, tsquadedits, ladyktsquad, ladyktommy, ladyktommytheclown%F0%9F%92%95, lineitup",_tsquaddeditz,83000,326,12200,402
4,6,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"pregnancy, brother, sister",madelineandstephen,2400000,1719,81900,2146
4,7,original sound - jovynn,"fyp, miami, artbaselmiami, artbasel, miamiproblems, hialeah, 305",imstephm_,1100000,12500,54800,25200
4,8,original sound - Sweetpea 😍 Her,,glxxmike,3300000,19800,267700,90200
4,9,original sound - Jack winters,"fypage, foryou, running, is, peace, foryoupage, gym, workingout, run",kim._.095,2300000,4364,152300,2345
4,10,Young Folks - Shindig Society,"skincareroutine, grwmforbed, bedtimeroutine, nighttimeroutine, nighttimeskincare",ashleylamarca,519600,1079,41400,490
4,11,Mmhmm - BigXthaPlug,"viral, fyp, foryou, bracelets, colorful, teacher, 5thgrade, fyp%E3%82%B7, blowthisup, drip, trending, xyzabc, xyzbcafyp%E3%82%B7",elijahkobe17,675800,3074,52300,876
4,12,Stereo Love(Remix) - 南辰Music,,hamedin7,759800,9540,213800,259899
4,13,Funny - Gold-Tiger,"cat, catsoftiktok, blackcat, petsoftiktok, pet, funny",black.cat.maui,808200,3677,92100,11800
4,14,original sound - louisg,"fyp, foryoupage, food, cooking, foodasmr, recipe",louis.gantus,2500000,4401,111600,1936
4,15,original sound - DRILLFANATIC,"naturalhair, braidtakedown, braidtakeout, wiginfluencer",mikalyadd,474300,2168,20100,1937
4,16,original sound - a. 🦇🖤,"fyp, jakewebber, colbybrock, samgolbach",angelsxplr,741100,1757,92300,1820
4,17,original sound - Whistle,"fyp, explore, apple, tesla, cybertruck, applevisionpro",whistle,452700,5706,33500,13800
4,18,original sound - The Mannii Show,"freecomedy, themannii",the_mannii,58400,690,5938,242
4,19,original sound - Taj.Mahal,,kassieemariee,736200,2257,77000,6335
4,20,sonido original - Tom,,ihorchataas,349100,4949,49000,2214
4,21,yes and - chan,,ashleyb4253,555100,7173,49500,2647
4,22,kai bomboclaat - 6’2 with dreads btw,"fyp, 4u, relatable, viral, emo, 08, tgcf, obeymeshallwedate, genshinimpact, highschool",gaylordlevi,862400,8209,96000,6513
4,23,original sound - Corey Hayes,"bigsis, florida, jacksonville, christmas, happyholidays, imintrouble, ididntmeanit, shestilllovesme, icetray, iceball, favoritesibling",lodosswar322,753600,3874,30200,8052
4,24,Che La Luna - Louis Prima,"food, whatieatinaday, tall, olivegarden, wieiad",adamandashlyn,1000000,934,30600,827
4,25,original sound - jokers,"impracticaljokers, impracticaljokersclips, salvulcano, jamesmurray, joegatto, joefromimpracticaljokers, comdey",impracticaljokers39,3100000,2737,258000,21100
4,26,original sound - hutchersonfilms,"hutchersonfilms, barrykeoghan, barrykeoghanedit, goldenglobes, goldenglobes2024, trending, cyfc, xyzcba, vsp",hutchersonfilms,656200,2108,69400,2211
4,27,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,,jhernandezzz,821300,1089,51700,4055
5,0,son original - Adam kevin 🤎,"relatable, childhood, nostalgia, mom, laundry",the.swaggyb,3500000,7535,313200,34400
5,1,original sound - sunny,"hauntedhellfire, jakeandjohnnie, jakewebber, johnnieguilbert, jakewebberedit, johnnieguilbertedit, jakeandjohnnieedit",dangerthinqs,218600,1623,64599,2130
5,2,original sound - michelleee 🪩,"mattsturniolo, mattsturnioloedit",marisnoirrs,277900,1490,84600,1937
5,3,original sound - Omarnutro,,omarnutro,545500,2170,79300,6800
5,4,original sound - zb cam,"fyp, fortnite, fortniteclips, clutch, duo, squad",unhinged.v2,1600000,18000,184700,35700
5,5,original sound - Jesus Christ Testimonys,"jesus, jesuschrist, christian, christianitytiktok",savior.testimony,438800,1385,53000,1392
5,6,IMMMMM UPPPPP - Antwitdatfatty 🍑,"fyp%E3%82%B7, relatable, trending, aylecia, xybca",leci.bby,265300,1061,41600,3752
5,7,Bambi Bambi Ivyic Challenge - VICTOR IVYIC,"iphe, viral, xyzbca",iphe._a,117400,1089,3196,645
5,8,original sound - Drew Talbert,"@andrea.kelley, germaphobe, serverlife, restaurantlife, bistrohuddy, customerservice",drew_talbert,1200000,3231,57700,2861
5,9,Forever - Single Version - The Little Dippers,"@slide.shows.and.m, foryou, lipglossbusiness",baciamilips,120400,3481,6729,140
5,10,MOVE YO BODY - Bryansanon,"fyp, fun, dance, dlxstv",dlxstv,412600,3365,78500,3260
5,11,original sound - Toyy,"tesehki, friends, paramore, herway, herwaychallenge, presidentdeborahalivilliams, deborahaliwilliams, floptok, flopera",toyyii_,213400,823,29900,1554
5,12,original sound - Kendrick,"fyp, spritecranberry",playboyjuju,503200,3491,44400,9168
5,13,original sound - Steve,@officialrushfam,therushgirls,161400,0,29700,651
5,14,original sound - DavidUploads,,daviduploadsvlogs,2000000,6823,203000,15100
5,15,original sound - American High Shorts,"americanhighshorts, jailbreak, iphonehack, tech",americanhighshorts,797400,1365,55000,1684
5,16,I Don't Wanna Be Saved (feat. Tay Keith) - Sexyy Red & Tay Keith,stunnastina,stunnastina,974500,3961,100300,5600
5,17,original sound - StephanieSoo,,stephaniesooyt,1500000,3995,156700,19700
5,18,original sound - 𝐩𝐡𝐫𝐞𝐥𝐥.,,qzlurr,349800,689,36400,646
5,19,original sound - Charming Critter Haven,"cute, rabbit",tianyuanmengchong,6900000,48800,496400,497300
5,20,original sound - speedxsoundzxz,,dylansdefshadowbanned,975400,1883,48500,5525
5,21,original sound - Amahree,"fyp, viralvideo, foryourpage, relatable, couple, gf, bf, toy, christmas",jnl.production,247100,1045,21100,764
5,22,Wendigoon is a cool dude - audio,,princessameliawu,265500,10900,34700,1309
5,23,original sound - Ronny Joseph Lvovski,"recipes, asmr, foodtok, fyp%E3%82%B7, primalgourmet, beef, carnemechada",primalgourmet,595600,4799,84800,13600
5,24,original sound - iris,"makeupremoval, sfxremoval, creativemakeup",irisxgrace,235900,208,7771,147
5,25,original sound - trap,"fyp, viralvideo, viral, relatable, xyzbca",nlovewitmylildarksk1nn,668000,0,34600,5947
5,26,original sound - Bunny,"fyp, fyp%E3%82%B7%E3%82%9Aviral, foryoupageofficial, foryoupage, foryou, xyczba, fy, fyp%E3%82%B7, teacher, classroom, viralvideo, fypage",bunnygirrlll,747700,8261,88800,1617
5,27,original sound - Coco Shinele 💈,"@bbbygjessss, @theylovedwillss, femalebarber, cocoshinele, atl, barber, fyp",cocoshinele_,709500,608,33200,1365
