batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,bunyi asal - Pok Dik Muse - DikMat,"tiktokmademebuyit, adhd, trending, musthave",coldzshop,523200,4790,74000,18500
1,1,,,moontellthat,305100,1068,13600,1436
1,2,,"@laineywilson, singingbarber",,4099999,94800,282700,115100
1,3,,"mattsturniolo, mattsturnioloedit",,277900,1490,84600,1936
1,4,,"fyp, fyp%E3%82%B7, foryou, foryoupage, tiktok",,745500,43400,86000,340400
1,5,,,,626500,5580,81200,12800
1,6,,"@dajackies, @halcybella, @some.coz, mario, mariocosplay, princesspeach, princessdaisy, princessrosalina, cosplay, mariokart",,677700,1291,71200,2376
1,7,,@bellapayton12,,282300,794,14900,6249
2,0,,fypage,,537300,2384,53400,6379
2,1,,"rottweiler, petsoftiktok, rottweilersoftiktok, dogsoftiktok, rottweiler, rottiesoftiktok, rottie",,192100,375,9362,498
2,2,,"@brittneycastro256, moana, actingaudio, liveaction",,764600,2135,40900,810
2,3,,"fyp, braces, trending",,272000,3026,21300,658
2,4,,"xyzbca, fyp, fyp%E3%82%B7, trending, trend, cheer, cheerleader, dancetrend, dance, basketball, basketballplayer, vs",,1400000,10500,77800,1689
2,5,,"fyp, tiktok, viral",,338500,492,17100,193
2,6,,"lifehacks, didyouknow, todayyearsold, fyp",,66400,504,5175,497
2,7,,"@uncreative_mental, beamngdrive, cargames, racinggames, fh5, nfs",,433800,3385,70900,5342
2,8,,"@iloverussellwilson, @888tweak, football, nba, kobe, soccer, neymar, fyp, foryou",,819900,2622,81800,1280
2,9,,@superiorbabybella,damaurymikula,300500,670,11200,85
2,10,,"hack, tubingmascara",,483700,1793,29600,2399
2,11,,"fyp, foryoupage",,6300000,43300,576400,126700
2,12,,,,555000,7172,49500,2647
2,13,,"fyp, foryoupage, viral, 3kaidenn",,566600,1449,47900,2990
2,14,,"mexicandad, fyp",,2800000,23200,226600,66800
2,15,,"generations, generation, fyp, fyp%E3%82%B7, foryou, trending, fish, fishing, fishtok",,115100,6130,6086,1712
2,16,,"chainsfr, animation",,133500,413,16700,342
2,17,,"@chasewright82, shopecx, ecxscootershop, shopriderowned, scootering, customscooter, scootershop",,89900,2611,9550,270
2,18,,"dragonball, animation, satisfying",,751700,5176,94100,41200
2,19,,blindkaraoke,,1000000,915,45400,2163
2,20,,"jjmaybank, jjmaybankedit, outerbanks, outerbanksedit, obx, obxedit, rudypankow, fyp",,1300000,4945,248400,9102
2,21,,,brentrivera,254700,516,14400,1400
2,22,,"pawrenting101, pawrents, park, tank, yorkie, yorkiesoftiktok, sweaterweather, hoka, tank_ms, bestdayever",,3800000,8739,204500,144000
2,23,,"trending, tiktok, fyp%E3%82%B7, viralvideo, unfrezzmyaccount, aoun_aslam, growmyaccount",,454800,1747,31100,1663
2,24,,"fyp, neveragain, blowthisup, wrongchoice, fyp, rodwave, relatable",,1300000,7265,108000,24900
2,25,,"fyp%E3%82%B7, viral, trending, dreads, locs",,1300000,63400,101400,6751
2,26,,fyp%E3%82%B7,,335900,1022,50000,2053
2,27,,"tmnt, ninjaturtles, fyp, raphael, viral, trending",,1200000,9229,124200,17300
2,28,,"fortnite, fortniteclips, fortnitememes",,492900,5412,36500,3466
