batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - 🤍,,thaatbishlilyy,357600,4818,44000,1288
1,1,,"fyp, neveragain, blowthisup, wrongchoice, fyp, rodwave, relatable",abdi.mali5,1300000,7262,108000,24900
1,2,,"@laineywilson, singingbarber",,4099999,94800,282600,115100
1,3,,"fyp, fyp%E3%82%B7, foryou, foryoupage, tiktok",,744900,43400,86000,340100
1,4,,"fyp, viral, trending, twins",,661100,1294,104700,6523
1,5,,,,30400,1339,1127,120
1,6,,fyp,,3000000,10700,154400,13400
1,7,,"fyp, foryou",,173700,844,13600,100
1,8,,"fyp, foryoupage, motivation, foryou, fyp%E3%82%B7, trending, viral",,621000,3284,45700,11600
2,0,,"chainsfr, animation",,133300,413,16700,342
2,1,,,,231700,1057,22600,489
2,2,,,kimberly.loaiza,1900000,9228,95300,5689
2,3,,"crime, theft, gift, giftcards, store, christmas, criminal, thief, saftey, security",,694400,15100,71800,129000
2,4,,"generations, generation, fyp, fyp%E3%82%B7, foryou, trending, fish, fishing, fishtok",,115100,6127,6086,1712
2,5,,"jackharlow, lovinonme, cats, rap, hiphop, raptok, cat, catsoftiktok, fyp",,1800000,20900,210300,78600
2,6,,"cold, freezing, meme, fyp%E3%82%B7%E3%82%9Aviral, funny, relatable, fastfood",,119900,543,7858,2125
2,7,,,,626000,5565,81100,12800
2,8,,,dobretwins,407500,4056,38100,1896
2,9,,"@user7874966170419, mouse, luxurylife, fyp, tiny, luxuryhomes",bridgetmccartyminis,972700,2355,87800,8601
2,10,,,,612200,5747,30200,12500
2,11,,"jjmaybank, jjmaybankedit, outerbanks, outerbanksedit, obx, obxedit, rudypankow, fyp",,1300000,4939,248200,9093
2,12,,,dobretwins,261500,4308,31400,4413
2,13,,,fanatics,407100,3681,19400,807
2,14,,,,304800,1066,13600,1435
2,15,,,,312100,789,9849,1611
2,16,,,,130400,324,5254,247
2,17,,,,3100000,21600,304000,123800
2,18,,"viral, fyp, foryou, bracelets, colorful, teacher, 5thgrade, fyp%E3%82%B7, blowthisup, drip, trending, xyzabc, xyzbcafyp%E3%82%B7",,675800,3074,52300,875
2,19,,"%D0%BF%D1%83%D1%82%D0%B8%D0%BD, %D0%BF%D1%80%D0%B8%D0%BD%D1%86, %D1%81%D0%B0%D1%83%D0%B4%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F%D0%B0%D1%80%D0%B0%D0%B2%D0%B8%D1%8F",,252400,998,24100,9302
2,20,,,brentrivera,254700,515,14400,1400
2,21,,,kimberly.loaiza,890900,11700,49100,2049
2,22,,"fyp%E3%82%B7, thegrinch, twins, finalsweek",,123800,480,15100,1335
2,23,,"fyp%E3%83%84, foryoupage, identicaltwins, dance",,1200000,2928,176000,7676
2,24,,,,988100,7239,65900,6333
2,25,,"anxious, anxiety, gad, healthanxiety",,2600000,32200,278800,86400
2,26,,"fyp, fypage, foryoupage, relatable, trentonfs, intrentonfswetrust",,115900,13600,16800,12300
2,27,,"lifehacks, didyouknow, todayyearsold, fyp",,66100,499,5154,495
